AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;FONO_RBD;CELULAR_RBD;DIR_RBD;LATITUD;LONGITUD;CONVENIO_PIE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
2016;24867;3;ESCUELA BASICA  ANA KUHLMANN; ;98722780;1;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0; ; ;EL PILLAN;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24868;1;ES.ESP.PART.PUERTA ABIERTA; ;50737800;1;13;131;13109;LA CISTERNA;132;SANTIAGO SUR;3;2;0;5255743;96725606;JOSE URETA 479;-33,518569999999990;-70,65298500000000;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24870;3;INST DE EDUC Y CAPACIT DE ADULTOS PREM; ;78572080;1;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;4;3;0; ; ;BERNARDO O`HIGGINS;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24871;1;INST DE EDUC ALTERNATIVA DE ADULT INSEA; ;78472690;1;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;4;3;0; ; ;ALBERTO REYES;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24873;8;COLEGIO  EPULLAY; ;96715050;1;13;131;13122;PEÑALOLEN;133;SANTIAGO ORIENTE;4;3;0;22790588;82070836;ALVARO CASANOVA;-33,470592000000000;-70,52376000000000;0;10;110;310;0;0;0;0;0;0;1;1;2; ;MAS DE $100.000;MAS DE $100.000
2016;24874;6;COLEGIO SAN BARTOLOME DE NOS; ;96660920;1;13;134;13403;CALERA DE TANGO;132;SANTIAGO SUR;4;3;1;8551474; ;CAMINO A CALERA DE TANGO;-33,631631000000000;-70,75167999999990;0;10;110;310;0;0;0;0;0;0;1;1;2; ;MAS DE $100.000;MAS DE $100.000
2016;24875;4;ESCUELA  ESPECIAL PART.PUDAHUEL NORTE; ;77725290;1;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;26436173;57142707;FEDERICO ERRAZURIZ;-33,428089999999990;-70,76107000000000;0;212;214;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24876;2;ESC.BASICA PROF.AURELIA ROJAS BURGOS; ;69253800;1;13;131;13112;LA PINTANA;136;CORDILLERA;2;1;0;5461594;98448812;ANIBAL HUNEEUS;-33,560507979999990;-70,61999307000000;1;10;110;165;363;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24877;0;ALFA 2000; ; ;9;13;132;13201;PUENTE ALTO;136;CORDILLERA;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24878;9;CENTRO EDUCACIONAL FERNANDO DE ARAGON; ;78629490;1;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;5459331; ;AVENIDA GABRIELA;-33,581221810000000;-70,59730620000000;0;10;110;410;610;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2016;24879;7;ESCUELA ESPECIAL PART.ARNOLD GESELL II; ;76778730;1;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;5423938; ;AVENIDA LAUTARO 2694;-33,592717479999990;-70,63067665000000;1;10;110;214;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24880;0;ESCUELA ESPECIAL GUENIPILLAN; ;76107358;1;13;131;13111;LA GRANJA;132;SANTIAGO SUR;3;2;0;25419479;74793308;AVENIDA SUR Nº145, ANº AGUILAS BLANº;-33,539150000000000;-70,63033000000000;0;212;214;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24881;9;ESCUELA BASICA ESCRITOR PABLO NERUDA; ;65727790;1;13;131;13125;QUILICURA;137;SANTIAGO NORTE;3;2;0;6270273;98012849;ARTURO PRAT;-33,369354020000000;-70,72910117000000;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;24882;7;CENTRO DE TRASTORNOS DE LA COMUNICACION; ;73081400;1;13;131;13107;HUECHURABA;137;SANTIAGO NORTE;3;2;0;6256775;76953753;PREMIO NOBEL;-33,367626000000000;-70,63625999999990;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24883;5;ESCUELA BÁSICA MUNICIPAL SAN LUIS; ;71309800;1;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;1;1;0;25836566;81893416;LAS NACIONES;-33,512336419999990;-70,78513792000000;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24884;3;COLEGIO ALCAZAR DE LAS CONDES; ;72732100;1;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;27832300;86442378;PRESIDENTE RIESCO;-33,406228000000000;-70,58062000000000;0;10;110;310;0;0;0;0;0;0;1;1;7;LAICA ORIENTACIÓN CATÓLICA;MAS DE $100.000;MAS DE $100.000
2016;24885;1;COLEGIO KING SCHOOL CORDILLERA; ;76111943;1;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;8529004;5890801;LOS PLATANOS;-33,621867719999990;-70,62803369000000;1;10;110;310;410;510;610;0;0;0;1;1;7;RELIGIOSO PROTESTANTE;$1.000 A $10.000;$10.001 A $25.000
2016;24888;6;ESCUELA ESPECIAL JEAN PIAGET ANEXO; ;79632190;1;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24889;4;LICEO MONSENOR ENRIQUE ALVEAR; ;70835200;1;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;1;1;0;28624882;95173737;AVDA. LAGUNA SUR 8543 Y AVDA. LA ESTRELLA 205;-33,463317040000000;-70,75335402000000;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24890;8;ESCUELA BASICA AMANCAY; ;78563870;1;13;131;13110;LA FLORIDA;136;CORDILLERA;4;3;0; ; ;COSTA RICA;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24891;6;COLEGIO THE SOUTHLAND SCHOOL; ;76887370;1;13;131;13132;VITACURA;133;SANTIAGO ORIENTE;4;3;0;2153284;90784278;AVENIDA VITACURA;-33,38342364;-70,54981401;0;0;0;0;0;0;0;0;0;0;0;2;2; ;MAS DE $100.000;MAS DE $100.000
2016;24892;4;COLEGIO POLIVALENTE ARAUCARIA; ;76159772;1;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;8505262;95482719;CARLOS AGUIRRE LUCO 0223 POBLACIÓN ESPERANZAAV. EJERCITO LIBERTADOR 0819, SAN GERONIMO;-33,614528350000000;-70,56963485999990;0;10;110;310;410;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;24893;2;ESCUELA NOVOMAR; ;77952670;1;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;8510152;73795045;LEONARDO DA VINCI 923;-33,612400080000000;-70,59005620000000;1;10;110;212;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24894;0;COLEGIO ARAUCARIA CORDILLERA; ;78624550;1;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;22650421;92201017;GERMAN EBBINGHAUS;-33,583218969999990;-70,57256798000000;0;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2016;24895;9;ESCUELA BASICA VILLA DECLHWEITH; ; ;9;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24896;7;INSTITUTO DE TABANCURA DE PROVIDENCIA; ;78121700;1;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;4;3;0;2040492;74366775;AVENIDA PEDRO DE VALDIVIA;-33,438000000000000;-70,60701000000000;0;363;0;0;0;0;0;0;0;0;1;1;1; ;$25.001 A $50.000;$50.001 A $100.000
2016;24897;5;COLEGIO FARMLAND SCHOOL;16583803; ;0;13;135;13503;CURACAVI;135;TALAGANTE;4;3;0;8351882; ;RUTA 68;-33,407850000000000;-71,13367000000000;0;110;310;0;0;0;0;0;0;0;1;1;1; ;MAS DE $100.000;MAS DE $100.000
2016;24898;3;COLEGIO SAN FRANCISCO MISIONERO; ;76513776;1;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;3;2;0;5371604; ;EUCALIPTUS NORTE;-33,564593780000000;-70,78660700000000;0;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$10.001 A $25.000
2016;24900;9;LICEO HUMBERTO DIAZ CASANUEVA; ;70941900;1;13;133;13301;COLINA;137;SANTIAGO NORTE;1;1;0;28447207;77694360;CARRETERA GENERAL SAN MARTIN;-33,199640000000000;-70,67168400000000;1;165;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24901;7;CENTRO EDUCACIONAL DE ADULTOS; ;69255300;1;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;2;1;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24902;5;COLEGIO WOLFGANG AMADEUS MOZART;10495978; ;0;13;131;13113;LA REINA;133;SANTIAGO ORIENTE;4;3;0;2776827;93831655;JAVIERA CARRERA SUR;-33,458540999999990;-70,56657000000000;0;310;0;0;0;0;0;0;0;0;1;1;7;HUMANISTA-CRISTIANA OCCIDENTAL;MAS DE $100.000;MAS DE $100.000
2016;24903;3;COLEGIO MADRE DE JESUS; ;76211228;1;13;136;13604;PADRE HURTADO;135;TALAGANTE;3;2;0;8112151;98456791;PRIMERA AVENIDA;-33,567196000000000;-70,78147000000000;0;10;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACION;SIN INFORMACION
2016;24904;1;ESCUELA DE PARVULOS N°1552 LOS PICAPIEDRAS;16089966; ;0;13;131;13104;CONCHALI;137;SANTIAGO NORTE;4;3;0;7365850;91503893;AVENIDA INDEPENDENCIA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACION;SIN INFORMACION
2016;24906;8;ESCUELA BASICA N°71 DOLMEN SCHOOL;19516970; ;0;13;135;13503;CURACAVI;135;TALAGANTE;4;3;0;8352834;96671743;PRESBITERO MORAGA;-33,396000000000000;-71,12737000000000;0;110;0;0;0;0;0;0;0;0;1;1;2; ;$50.001 A $100.000;$50.001 A $100.000
2016;24907;6;COLEGIO ALMENAR DE PIRQUE; ;96723650;1;13;132;13202;PIRQUE;136;CORDILLERA;4;3;0;28531621; ;ALCALDE HERNAN PRIETO;-33,646509000000000;-70,58770000000000;0;10;110;310;0;0;0;0;0;0;1;1;1; ;MAS DE $100.000;MAS DE $100.000
2016;24908;4;COLEGIO PEDRO DE VALDIVIA LAS CONDES; ;89131500;1;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;22434598; ;AVENIDA LAS CONDES;-33,370461000000000;-70,50820000000000;0;10;110;310;0;0;0;0;0;0;1;1;1; ;MAS DE $100.000;MAS DE $100.000
2016;24909;2;COLEGIO MANSO DE VELASCO; ; ;9;13;135;13501;MELIPILLA;135;TALAGANTE;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24910;6;NORWAY SCHOOL; ; ;9;13;132;13201;PUENTE ALTO;136;CORDILLERA;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24911;4;LICEO DE ADULTOS PART.FERMIN VIVACETA; ;76423642;1;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;3;2;0;6988882;94907276;RIQUELME;-33,433887000000000;-70,66119000000000;0;165;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24912;2;COLEGIO SANTA MONICA DE MELIPILLA; ;78616540;1;13;135;13501;MELIPILLA;135;TALAGANTE;4;3;0;8324838;95274856;CALLE LIBERTAD;-33,683846000000000;-71,21686000000000;0;110;310;0;0;0;0;0;0;0;1;1;2; ;$50.001 A $100.000;$50.001 A $100.000
2016;24913;0;COLEGIO NUESTRA SENORA DE LA MERCED; ;65538990;1;13;135;13501;MELIPILLA;135;TALAGANTE;3;2;0;8314861;84066810;VALDES;-33,687085179999990;-71,21631017999990;0;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2016;24914;9;COLEGIO AIEP ENGLISH SCHOOL; ;96706700;1;13;131;13110;LA FLORIDA;136;CORDILLERA;4;3;0; ; ;PEDRO DONOSO;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24915;7;ESCUELA BASICA SANTA LUCIA DE LA FLORIDA; ;78580410;1;13;131;13110;LA FLORIDA;136;CORDILLERA;4;3;0; ; ;PALENA;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24916;5;ESCUELA BASICA TACORA;2682977; ;0;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;7101297;90437319;MANUEL RODRIGUEZ 0369;-33,609720410000000;-70,57060307000000;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24917;3;COLEGIO SANTA MARIA DE PROVIDENCIA; ;77159090;1;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;4;3;0; ; ;RANCAGUA;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24918;1;ESCUELA DALCAHUE SUR; ;77133750;1;13;131;13109;LA CISTERNA;132;SANTIAGO SUR;3;2;0;5599862;2458245;MANUEL BALLESTEROS;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;GRATUITO
2016;24920;3;ESC. BAS. PART. ALBERT SCHWITZER LA FLORIDA; ;76164701;1;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;2880000; ;GUACOLDA ORIENTE;-33,563739130000000;-70,57607077000000;1;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2016;24921;1;MANANTIAL DE GRACIA; ; ;9;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24923;8;ESCUELA DE PARVULOS FUNDACION AREQUIPA; ;86605200;1;13;131;13104;CONCHALI;137;SANTIAGO NORTE;4;3;0; ; ;LO ERRAZURIZ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24924;6;ESCUELA DEL LENGUAJE SAN CLEMENTE; ;78550010;1;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;5225659;8031261;AVENIDA LA MARINA Nº1230;-33,489185000000000;-70,65250000000000;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24925;4;ESCUELA DE PARVULOS N°1558 ARLEQUIN; ;79539890;1;13;131;13114;LAS CONDES;133;SANTIAGO ORIENTE;4;3;0;2299474; ;LA RECONQUISTA;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACION;SIN INFORMACION
2016;24926;2;CENTRO EDUCACIONAL DE ADULTOS; ;70678600;1;13;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;3;2;0;6436430;98651104;HUELEN 1914;-33,415349999999990;-70,74167000000000;1;167;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24927;0;COLEGIO SAN  ANSELMO; ;78454270;1;13;133;13301;COLINA;137;SANTIAGO NORTE;4;3;0;2409800;98406743;CAMINO GUAY GUAY;-33,272897000000000;-70,64245000000000;0;10;110;310;0;0;0;0;0;0;1;1;2; ;MAS DE $100.000;MAS DE $100.000
2016;24928;9;ESCUELA ESPECIAL SAN JUDAS TADEO;24875207; ;0;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;2;0;5294711;74987679;AVENIDA LO BLANCO 325;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;NINGUNA EN PARTICULAR;GRATUITO;GRATUITO
2016;24929;7;ESC.PART.DE PARVULOS NUEVA FLORENCIA;12667718; ;0;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2016;24930;0;CENTRO EDUCACIONAL FUNDACION PAULA JARAQUEMAD; ;70678600;1;13;131;13122;PEÑALOLEN;133;SANTIAGO ORIENTE;3;2;0;22793734; ;PASAJE A;-33,473917030000000;-70,53573365000000;1;10;110;165;363;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24931;9;ESC.PART.ALVARO COVARRUBIAS ARLEGUI ANEX; ;76091683;1;13;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;3;2;0;9863238;8439710;AVDA EINSTEIN;-33,403009030000000;-70,65849407000000;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$50.001 A $100.000
2016;24932;7;ESC.ESPECIAL PARTICULAR PALABRAS MAGICAS; ;77088780;1;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;3;2;0;5321204; ;PASAJE QUIRIQUINA;-33,517124000000000;-70,77879000000000;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24933;5;INSTITUTO SAN SEBASTIAN DE PROVIDENCIA;8537682; ;0;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;4;3;0;27327795;72111759;CALLE ALBERTO REYES Nº075;-33,435110000000000;-70,63236000000000;0;363;0;0;0;0;0;0;0;0;1;1;1; ;$25.001 A $50.000;$50.001 A $100.000
2016;24934;3;ESCUELA BASICA CERRILLOS; ;86605200;1;13;131;13102;CERRILLOS;134;SANTIAGO PONIENTE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24935;1;COLEGIO POLIV. SIEMBRA; ;99585750;1;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;8521481;98023409;LA LECHERIA 2914;-33,624896219999990;-70,60836926000000;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24937;8;ESC DE PARVULOS PART.EJERCITO DE SALVACION; ;70023000;1;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;5294242;79959144;LAS VIZCACHAS 858;-33,568545999999990;-70,66665000000000;0;10;0;0;0;0;0;0;0;0;1;1;3; ;$1.000 A $10.000;GRATUITO
2016;24938;6;COLEGIO SAN ADRIAN; ; ;9;13;131;13125;QUILICURA;137;SANTIAGO NORTE;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24939;4;ESC. ESP.NUESTRA  SENORA DE SAN GERONIMO; ;96902230;1;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;3;2;0;5319370;97993346;PASAJE DUCAL;-33,522978000000000;-70,76396699999990;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24940;8;COLEGIO PART.ALONSO DE ERCILLA,  ANEXO; ;79970710;1;13;135;13501;MELIPILLA;135;TALAGANTE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24941;6;ESCUELA ESPECIAL ALOA  ANEXO;1065066; ;0;13;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;3;2;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24942;4;ESCUELA ESP. PART. EL MONTE; ;77707290;1;13;136;13602;EL MONTE;135;TALAGANTE;3;2;0;8181883; ;LIBERTADORES 483;-33,680610000000000;-70,98121999999990;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24943;2;ESCUELA BASICA, COLEGIO LOS CASTAÑOS DE MAIPU; ;78715200;1;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;4;3;0; ; ;REPUBLICA;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24944;0;COLEGIO NUESTRA SEÑORA DEL CAMINO; ;96584100;1;13;131;13113;LA REINA;133;SANTIAGO ORIENTE;4;3;0;4336110;92286388;VICENTE PÉREZ ROSALES;-33,445134000000000;-70,55209000000000;0;10;110;310;0;0;0;0;0;0;1;1;2; ;MAS DE $100.000;MAS DE $100.000
2016;24945;9;COLEGIO DESIREE;24832732; ;0;13;133;13301;COLINA;137;SANTIAGO NORTE;3;2;0;28440313; ;AVENIDA CONCEPCIÒN;-33,204049550000000;-70,68085415000000;0;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$10.001 A $25.000
2016;24946;7;COLEGIO JORGE HUNEEUS ZEGERS; ;76367562;1;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;28764300;96425751;AVDA. SANTA ROSA PARCELA 31;-33,564349170000000;-70,63014486000000;1;10;110;310;410;610;0;0;0;0;1;1;1; ;$1.000 A $10.000;$10.001 A $25.000
2016;24947;5;COLEGIO TÉCNICO PROFESIONAL PORTEZUELO; ;72056400;1;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;4;3;0;2258217;87474159;MAR DEL PLATA;-33,433016;-70,60824;0;0;0;0;0;0;0;0;0;0;0;1;2; ;GRATUITO;$10.001 A $25.000
2016;24948;3;ESCUELA DE PARVULOS N°1565 JARDIN INFANTIL TUPAHUE WENUI; ;78260780;1;13;131;13122;PEÑALOLEN;133;SANTIAGO ORIENTE;4;3;0;3155364; ;TUPAHUE;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9; ;SIN INFORMACION;SIN INFORMACION
2016;24950;5;CENTRO GEOS CHILE; ; ;9;13;133;13301;COLINA;137;SANTIAGO NORTE;4;3;0; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24952;1;ESCUELA ESPECIAL PARTICULAR ARCA DE NOE;16807612; ;0;13;131;13104;CONCHALI;137;SANTIAGO NORTE;3;2;0;6258353; ;JUAN MUNOZ 4619,       PEDRO FONTOVA 5627;-33,376976000000000;-70,66425000000000;0;212;214;0;0;0;0;0;0;0;1;1;7;ECUMÉNICOS;GRATUITO;GRATUITO
2016;24954;8;COLEGIO EL REDENTOR; ;88706600;1;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;3;2;0;27933422;87031117;PRIMERA TRANSVERSAL;-33,501653800000000;-70,75177518000000;0;10;110;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;$10.001 A $25.000
2016;24955;6;ESCUELA ESPECIAL PART. SENDEROS; ;78774120;1;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;3180094; ;TEGUALDA;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;CRISTIANA;GRATUITO;GRATUITO
2016;24956;4;COLEGIO TECNICO PROFESIONAL NOCEDAL; ;73045100;1;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;5920429;91299646;AV, LA PRIMAVERA;-33,595285210000000;-70,61507686000000;0;110;510;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;24957;2;ESC. ESPECIAL PLANETA DE LOS NIÑOS; ;76499231;1;13;131;13112;LA PINTANA;136;CORDILLERA;3;2;0;25452409;54455916;ROSA ESTER;-33,583103000000000;-70,62709000000000;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24958;0;COLEGIO MANANTIAL; ;95783130;1;13;131;13110;LA FLORIDA;136;CORDILLERA;4;3;0; ; ;ANDALIEN;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24959;9;COMPL.EDUCACIONAL BRIGIDA WALKER  ANEXO; ;70932800;1;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;1;1;0;9892303;89230373;VIA OCHO 1081;-33,467363110000000;-70,61973321000000;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;24960;2;ESCUELA BASICA PARTICULAR HORIZONTE 11; ;76119496;1;13;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;3;2;0;26455017;59326979;DARIO SALAZAR;-33,416768060000000;-70,74526117000000;0;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$1.000 A $10.000
2016;24961;0;ESC.PARVULOS RENACER ALBORADA; ;76111126;1;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;27494917;96114551;ISLA RIVERO 8713;-33,456530000000000;-70,75912500000000;0;10;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2016;24963;7;ESCUELA BAS. PART. DE SANTA MARIA; ;76117836;1;13;136;13602;EL MONTE;135;TALAGANTE;3;2;1;8181427;77744871;DOMINGO SANTA MARIA;-33,673493729999990;-70,99268689000000;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24964;5;COLEGIO ALCANTARA CORDILLERA; ;78726130;1;13;131;13110;LA FLORIDA;136;CORDILLERA;4;3;0; ; ;WALKER MARTINEZ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2016;24966;1;COLEGIO SAN FELIPE; ;76161734;1;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;27491109; ;AVDA.LAGUNA SUR;-33,462597600000000;-70,73754920000000;0;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$25.001 A $50.000
2016;24968;8;ESC.TRASTORNOS DE LA EDUCACION AURORA; ;77952670;1;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;22855718;54070697;MALLORCA 1700 VILLA ESPANA;-33,516937000000000;-70,58478500000000;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2016;24969;6;COLEGIO PADRE HURTADO DE PUDAHUEL; ;73112100;1;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;7486344; ;LEGISLACIÓN;-33,459393489999990;-70,75325635999990;0;10;110;363;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2016;24971;8;COLEGIO EL ENCUENTRO; ;96758670;1;13;131;13122;PEÑALOLEN;133;SANTIAGO ORIENTE;4;3;0;2847640;2848077;AMIGOS DEL BRIDGE;-33,503240000000000;-70,55013000000000;0;110;310;0;0;0;0;0;0;0;1;1;1; ;MAS DE $100.000;MAS DE $100.000
