"IDFolio";"IDPersona";"AgnoNacimiento";"IDSexo";"IDRelacionJefeHogar";"IDEstudios";"IDLugarEstudios";"IDTituloProfesional";"IDActividad";"IDJornadaTrabajo";"Ingreso";"IDTipoIngreso";"Observaciones";"EfectuaViajes";"NumeroViajes";"Factor"
524479;3;1990;1;2;7;6;0;14;0;0;2;0;1;2;36,97
524479;4;1994;1;2;4;4;0;14;0;0;2;0;1;2;46,83
524479;5;1995;1;2;4;4;0;14;0;0;2;0;1;2;46,83
524480;1;1958;1;0;4;-1;0;4;1;600000;1;0;1;4;33,87
524480;2;1965;2;1;5;-1;1;11;0;0;2;1;1;4;37,73
524480;3;1995;1;2;4;4;0;14;0;0;2;0;1;4;45,91
524482;1;1953;1;0;7;-1;1;13;0;0;2;1;1;2;28,21
524482;2;1954;2;1;5;-1;1;11;0;0;2;0;1;2;30,76
524482;3;1988;1;2;6;6;0;14;0;0;2;1;1;2;36,25
524490;1;1968;1;0;4;-1;0;4;1;900000;1;0;1;2;34,32
524490;2;1970;2;1;7;-1;1;1;1;650000;1;1;1;2;38,24
524490;3;2010;2;2;1;-1;0;13;0;0;2;0;1;2;33,89
524490;4;1945;2;3;4;-1;0;9;0;75000;1;1;0;0;29,32
524570;1;1962;1;0;5;-1;1;4;1;540000;1;0;1;3;42,44
524570;2;1962;2;1;6;-1;0;4;2;400000;1;0;1;2;47,28
524570;3;1988;2;2;5;-1;0;4;2;210000;1;0;1;2;68,72
524570;4;1991;1;2;6;6;0;14;0;90000;1;1;1;2;45,42
524570;5;1994;2;2;4;4;0;14;0;0;2;0;1;2;143,98
524570;6;2010;1;3;1;-1;0;13;0;0;2;1;0;0;96,87
524570;7;2011;2;3;1;-1;0;13;0;0;2;1;0;0;41,90
524572;1;1932;1;0;4;-1;0;9;0;400000;1;0;1;4;19,16
524572;2;1934;2;1;4;-1;0;11;0;0;2;1;1;4;28,93
524572;3;1996;1;3;3;4;0;14;0;0;2;0;1;2;45,91
524613;1;1940;1;0;4;-1;0;9;0;300000;1;1;1;2;32,73
524614;1;1946;1;0;5;-1;1;9;0;450000;1;1;1;8;16,17
524614;2;1945;2;1;5;-1;1;9;0;200000;1;0;1;8;24,42
524635;1;1951;1;0;4;-1;0;4;1;300000;1;1;1;2;28,77
524635;2;1952;2;1;5;-1;1;4;1;280000;1;0;1;2;31,37
524635;3;1978;1;2;4;-1;0;4;1;400000;1;0;1;3;42,15
524635;4;1982;2;3;4;-1;0;11;0;0;2;0;1;4;48,66
524635;5;2010;1;3;1;-1;0;13;0;0;2;0;1;2;78,85
524770;1;1961;2;0;7;-1;1;1;1;900000;1;1;1;4;64,46
524779;1;1961;1;0;4;-1;0;4;1;250000;1;1;1;2;34,54
524779;2;1958;2;1;4;-1;0;11;0;65000;1;1;1;4;38,48
524779;3;1980;1;2;4;-1;0;4;1;400000;1;1;1;2;42,15
524779;4;1984;2;3;4;-1;0;12;0;0;2;1;1;2;48,66
524779;5;2007;2;3;1;2;0;14;0;0;2;0;1;2;34,10
524784;1;1972;1;0;4;-1;0;4;1;182000;1;1;1;6;41,89
524784;2;1981;2;1;5;-1;0;4;1;182000;1;1;1;5;48,36
524784;3;1962;2;3;4;-1;0;11;0;0;2;1;1;6;38,24
524784;4;2002;2;3;3;4;0;14;0;0;2;1;1;2;35,07
524938;1;1957;2;0;7;-1;1;4;2;600000;1;0;1;2;31,84
524938;2;1990;1;2;6;6;0;14;0;0;2;1;1;2;30,60
524942;1;1929;1;0;4;-1;0;9;0;250000;1;1;1;2;19,41
524942;2;1945;2;1;4;-1;0;11;0;0;2;1;0;0;29,32
524942;3;1980;2;2;4;-1;0;4;2;200000;1;1;1;3;48,36
524942;4;2000;2;3;3;4;0;14;0;0;2;1;1;2;35,07
524944;1;1959;1;0;7;-1;1;4;2;680000;1;1;1;4;42,44
524944;2;1958;2;1;4;-1;0;11;0;0;2;1;1;4;47,28
524944;3;1982;2;2;4;-1;0;4;1;250000;1;0;1;2;59,78
524944;4;1975;2;2;1;-1;0;13;0;0;2;1;0;0;59,78
524944;5;2003;2;2;3;4;0;14;0;0;2;1;1;2;43,36
524944;6;2008;2;3;1;2;0;14;0;0;2;1;1;2;41,90
524944;7;2006;1;3;2;3;0;14;0;0;2;0;1;2;96,87
524962;1;1985;1;0;4;-1;0;4;1;450000;1;0;1;2;41,33
524962;2;1982;2;1;4;-1;0;11;0;0;2;1;1;6;47,71
524962;3;2003;1;2;3;4;0;14;0;0;2;1;1;2;42,87
524968;1;1990;1;0;6;6;0;14;0;200000;1;1;1;5;30,60
524968;2;1989;2;1;6;6;0;14;0;200000;1;1;1;5;46,29
525204;1;1958;1;0;7;-1;1;3;1;160000;1;1;1;10;29,01
525204;2;1961;2;1;4;-1;0;4;1;1200000;1;1;0;0;32,32
525204;3;1987;1;2;6;6;0;14;0;0;2;1;0;0;31,05
525204;4;1990;1;2;5;-1;0;13;0;0;2;1;1;6;31,05
525204;5;1997;2;2;4;4;0;14;0;1000000;1;1;1;2;98,43
525204;6;1922;2;3;4;-1;0;9;0;112000;1;1;0;0;24,78
525206;1;1956;1;0;4;-1;0;4;1;180000;1;1;1;2;33,87
525206;2;1958;2;1;4;-1;0;11;0;0;2;1;1;6;37,73
525206;3;2003;1;2;3;4;0;14;0;0;2;1;1;2;42,87
525208;1;1969;2;0;7;-1;1;3;3;300000;1;1;1;16;38,24
525208;2;1999;2;2;3;4;0;14;0;0;2;1;1;4;35,07
525208;3;2000;2;2;3;4;0;14;0;0;2;1;1;4;35,07
525208;4;2002;2;2;3;4;0;14;0;0;2;1;1;4;35,07
525237;1;1962;1;0;6;-1;0;4;1;500000;1;1;1;5;34,32
525237;2;1957;2;1;7;-1;1;4;1;500000;1;0;1;3;38,24
525237;3;1987;2;2;6;6;0;14;0;0;2;1;1;2;55,58
525237;4;1998;2;2;3;4;0;14;0;0;2;1;1;3;35,07
525245;1;1958;2;0;3;-1;0;7;3;30000;1;1;1;5;32,32
525245;2;1989;1;2;4;-1;0;4;1;250000;1;1;0;0;31,05
525245;3;1999;1;2;3;4;0;14;0;54000;1;1;1;4;36,72
525245;4;1983;1;2;4;-1;0;4;1;180000;1;1;1;4;35,40
525245;5;1984;2;3;4;-1;0;6;3;35000;1;1;1;7;40,87
525245;6;2003;1;3;3;4;0;14;0;0;2;1;1;3;36,72
525254;1;1962;1;0;4;-1;0;3;1;800000;1;1;0;0;34,32
525254;2;1965;2;1;4;-1;0;3;1;280000;1;1;1;2;38,24
525254;3;1987;1;2;5;7;0;14;0;0;2;1;1;2;36,74
525254;4;1990;1;2;6;-1;0;13;0;0;2;1;0;0;36,74
525307;1;1971;1;0;5;-1;1;3;1;500000;1;1;0;0;41,33
525307;2;1971;2;1;5;-1;0;3;1;500000;1;1;1;8;47,71
525307;3;2004;2;2;3;4;0;14;0;0;2;1;1;2;34,61
525308;1;1954;1;0;3;-1;0;3;1;300000;1;1;1;14;24,16
525308;2;1960;2;1;4;-1;0;6;1;280000;1;0;1;4;32,32
525308;3;1983;1;2;4;-1;0;12;0;0;2;1;0;0;35,40
525308;4;1988;1;2;4;-1;0;3;3;180000;1;1;0;0;31,05
525308;5;1934;1;3;3;-1;0;9;0;170000;1;1;0;0;16,41
525308;6;1935;2;3;3;-1;0;9;0;60000;1;1;0;0;24,78
525310;1;1932;2;0;3;-1;0;9;0;75000;1;1;1;4;24,42
525310;2;1934;1;3;4;-1;0;9;0;130000;1;1;1;2;16,17
525321;1;1943;1;0;7;-1;1;9;0;1200000;1;1;1;3;16,17
525321;2;1961;2;1;5;-1;1;4;1;500000;1;1;0;0;31,84
525500;1;1956;1;0;3;-1;0;12;0;0;2;1;1;6;29,01
525500;2;1963;2;1;7;-1;1;4;1;500000;1;0;1;4;32,32
525500;3;1990;2;2;6;6;0;14;0;0;2;1;1;3;46,98
525500;4;1999;1;2;3;4;0;14;0;0;2;0;1;6;36,72
525500;5;2000;2;2;3;4;0;14;0;0;2;0;1;5;29,64
525500;6;2002;1;2;3;4;0;14;0;0;2;0;1;4;36,72
525519;1;1961;1;0;7;-1;1;4;1;800000;1;0;1;3;34,32
525519;2;1960;2;1;7;-1;1;4;1;200000;1;1;1;7;38,24
525519;3;1987;2;2;6;-1;0;13;0;0;2;1;1;4;55,58
525519;4;1997;1;2;3;4;0;14;0;0;2;0;1;3;46,53
525533;1;1945;1;0;4;-1;0;4;1;650000;1;1;0;0;19,54
525533;2;1947;2;1;4;-1;0;11;0;0;2;0;1;2;31,37
525533;3;1974;1;2;7;-1;1;1;1;900000;1;0;1;2;42,15
525533;4;1977;2;2;5;-1;1;4;1;350000;1;0;1;2;48,66
525533;5;2009;2;3;1;-1;0;13;0;0;2;0;1;2;34,10
525535;1;1928;2;0;4;-1;0;9;0;300000;1;1;0;0;49,43
525537;1;1942;1;0;7;-1;1;9;0;600000;1;0;1;7;19,41
525537;2;1946;2;1;7;-1;1;9;0;500000;1;0;1;6;29,32
525537;3;1976;2;2;7;-1;1;1;1;1500000;1;1;0;0;48,36
525537;4;1995;2;3;4;4;0;14;0;0;2;0;1;3;116,46
525692;1;1958;1;0;5;-1;1;3;1;600000;1;0;1;2;34,32
525692;2;1961;2;1;4;-1;0;3;2;200000;1;1;1;4;38,24
525692;3;1991;1;2;6;6;0;14;0;0;2;0;1;2;36,74
525692;4;1988;2;2;6;6;0;14;0;0;2;1;0;0;55,58
525731;1;1952;1;0;4;-1;0;3;1;180000;1;0;1;4;28,59
525731;2;1955;2;1;4;-1;0;4;1;200000;1;0;1;2;31,17
525731;3;1985;1;2;4;-1;0;12;0;0;2;0;1;2;41,89
525731;4;1991;2;3;4;-1;0;3;2;190000;1;0;1;2;55,58
525733;1;1963;2;0;4;-1;0;3;2;150000;1;1;1;2;38,24
525733;2;1960;1;1;4;-1;0;4;1;300000;1;0;1;2;34,32
525733;3;1983;2;2;4;-1;0;11;0;0;2;0;1;8;48,36
525733;4;2002;2;3;3;4;0;14;0;0;2;0;1;4;35,07
525741;1;1975;1;0;4;-1;0;4;1;400000;1;0;1;4;41,33
525741;2;1981;2;1;4;-1;0;11;0;0;2;0;1;8;47,71
525741;3;2002;2;2;3;4;0;14;0;0;2;0;1;4;34,61
526156;1;1959;1;0;4;-1;0;4;1;500000;1;1;0;0;33,87
526156;2;1979;2;1;4;-1;0;11;0;0;2;0;1;4;47,71
526156;3;1999;1;2;3;4;0;14;0;0;2;0;1;2;42,87
526171;1;1957;1;0;5;-1;1;3;1;500000;1;0;1;2;29,01
526171;2;1974;1;2;4;-1;0;3;1;350000;1;0;1;2;35,40
526171;3;1998;1;2;3;4;0;14;0;0;2;1;1;2;36,72
526171;4;2002;1;2;3;4;0;14;0;0;2;0;1;2;36,72
526171;5;1981;2;3;4;-1;0;11;0;0;2;0;1;4;40,87
526171;6;2011;2;3;1;-1;0;13;0;0;2;0;1;4;28,64
526172;1;1980;1;0;4;-1;0;4;1;450000;1;1;0;0;35,40
526172;2;1983;2;1;4;-1;0;11;0;0;2;0;1;6;40,87
526172;3;2001;2;2;3;4;0;14;0;0;2;0;1;2;29,64
526172;4;2004;1;2;3;4;0;14;0;0;2;0;1;2;36,72
526172;5;2007;1;2;1;-1;0;13;0;0;2;1;0;0;66,22
526172;6;2010;2;2;1;-1;0;13;0;0;2;1;0;0;28,64
526264;1;1954;1;0;5;-1;1;4;1;340000;1;1;1;4;28,77
526264;2;1958;2;1;5;-1;0;1;1;260000;1;0;1;2;38,48
526264;3;1984;2;2;5;-1;1;12;0;0;2;0;1;4;48,66
526264;4;1989;1;2;4;-1;0;12;0;0;2;0;1;2;36,97
526264;5;1997;2;2;4;4;0;14;0;0;2;0;1;2;117,20
526271;1;1962;1;0;5;-1;1;1;1;450000;1;0;1;2;28,58
526271;2;1960;2;1;5;-1;1;4;1;270000;1;0;1;4;31,84
526356;1;1935;1;0;7;-1;1;9;1;300000;1;1;1;2;25,93
526356;2;1942;2;1;4;-1;0;9;0;175000;1;1;1;2;19,30
526356;3;1969;1;2;6;-1;0;13;0;0;2;1;0;0;23,89
526356;4;1970;1;2;4;-1;0;4;1;200000;1;0;1;2;23,89
526361;1;1933;1;0;4;-1;0;9;0;350000;1;0;1;5;57,52
526361;2;1938;2;1;7;-1;1;1;1;350000;1;0;1;2;42,80
526363;1;1964;2;0;5;-1;1;4;1;250000;1;0;1;4;45,53
526363;2;1986;1;2;7;-1;1;1;1;250000;1;0;1;4;49,06
526363;3;1944;2;3;4;-1;0;9;0;190000;1;0;1;2;46,35
526411;1;1954;1;0;5;-1;1;4;1;400000;1;1;1;1;28,15
526411;2;1953;2;1;4;-1;0;4;1;190000;1;0;1;4;10,49
526411;3;1984;1;2;5;-1;1;4;1;250000;1;0;1;2;20,42
526411;4;1986;2;2;7;-1;1;1;1;200000;1;0;1;2;23,19
526412;1;1939;1;0;3;-1;0;9;0;175000;1;1;1;2;62,29
526412;2;1947;2;1;3;-1;0;11;0;0;2;0;1;2;25,19
526412;3;1988;1;2;4;-1;0;5;1;300000;1;1;0;0;32,05
526422;1;1988;1;0;6;-1;0;5;1;300000;1;1;0;0;26,62
526422;2;1986;2;1;4;-1;0;4;2;180000;1;1;1;4;46,25
526422;3;2007;2;2;2;3;0;14;0;0;2;0;1;2;25,66
526422;4;2011;1;2;1;-1;0;13;0;0;2;0;0;0;41,49
526422;5;1954;2;3;4;-1;0;4;1;170000;1;1;1;2;20,92
526430;1;1953;2;0;4;-1;0;9;0;100000;1;1;1;3;37,57
526440;1;1974;1;0;4;-1;0;3;2;300000;1;0;1;2;40,74
526440;2;1986;2;1;4;-1;0;11;0;0;2;0;1;2;46,25
526440;3;2008;1;2;1;-1;0;13;0;0;2;0;1;2;41,49
526440;4;2011;1;2;1;-1;0;13;0;0;2;0;1;2;41,49
526440;5;1992;2;3;4;-1;0;7;3;175000;1;0;1;2;67,63
526444;1;1961;1;0;4;-1;0;4;1;250000;1;0;1;2;47,66
526444;2;1961;2;1;4;-1;0;11;0;0;2;0;1;2;37,81
526444;3;1981;1;2;4;-1;0;4;1;180000;1;0;1;2;40,74
526444;4;1989;1;2;4;7;0;14;0;0;2;1;1;2;26,62
526444;5;1995;2;2;3;4;0;14;0;0;2;0;1;2;35,68
526450;1;1948;2;0;3;-1;0;9;0;100000;1;0;1;2;37,57
526460;1;1946;1;0;4;-1;0;4;1;250000;1;0;1;2;24,61
526460;2;1955;2;1;4;-1;0;11;0;0;2;0;1;2;9,95
526460;3;1974;1;2;7;-1;1;1;1;240000;1;0;1;2;19,38
526460;4;1998;1;2;3;4;0;14;0;0;2;0;1;4;26,80
526460;5;1922;2;3;3;-1;0;9;0;74000;1;0;1;2;18,31
526460;6;1961;1;3;5;-1;1;1;1;175000;1;0;1;2;22,67
526466;1;1951;1;0;4;-1;0;3;1;350000;1;0;1;6;28,15
526466;2;1952;2;1;4;-1;0;11;0;0;2;0;1;2;10,49
526466;3;1985;1;2;5;7;0;14;0;0;2;1;1;2;20,42
526466;4;1991;1;2;6;6;0;14;0;0;2;1;1;2;13,34
526480;1;1948;1;0;1;-1;0;9;0;74000;1;1;1;2;67,61
526480;2;1947;2;1;1;-1;0;9;2;150000;1;1;1;2;25,19
526480;3;1969;2;2;3;-1;0;6;1;74500;1;0;1;2;45,53
526481;1;1938;1;0;3;-1;0;9;0;75000;1;0;0;0;51,72
526481;2;1940;2;1;3;-1;0;9;0;175000;1;0;1;2;38,49
526481;3;1981;2;2;4;-1;0;4;2;170000;1;0;1;2;46,25
526481;4;1981;1;3;4;-1;0;4;2;180000;1;0;1;2;40,74
526481;5;2010;2;3;1;-1;0;13;0;0;2;1;0;0;25,66
526486;1;1942;1;0;3;-1;0;9;0;220000;1;1;1;2;24,61
526486;2;1941;2;1;3;-1;0;9;0;74500;1;1;0;0;18,31
526486;3;1967;1;2;4;-1;0;5;2;200000;1;1;1;2;22,67
526486;4;1975;2;2;4;-1;0;4;2;230000;1;0;1;2;22,00
526486;5;2002;2;3;3;4;0;14;0;0;2;1;1;2;16,11
526486;6;2010;2;3;1;-1;0;13;0;0;2;1;0;0;12,21
526490;1;1958;1;0;4;-1;0;5;1;300000;1;1;1;4;57,39
526490;2;1967;2;1;4;-1;0;4;2;200000;1;0;1;2;45,53
526490;3;1928;2;3;3;-1;0;9;0;175000;1;1;0;0;46,35
526505;1;1966;2;0;3;-1;0;7;3;160000;1;1;1;2;18,96
526505;2;1986;1;2;4;-1;0;4;1;250000;1;0;1;2;20,42
526505;3;1988;2;3;4;-1;0;11;0;0;2;0;1;6;33,90
526505;4;2009;2;3;1;1;0;14;0;0;2;1;1;6;12,86
526512;1;1978;1;0;4;-1;0;5;1;230000;1;0;1;2;20,42
526512;2;1979;2;1;4;-1;0;11;0;0;2;0;1;4;23,19
526512;3;2001;2;2;3;4;0;14;0;0;2;1;1;2;16,98
526512;4;2010;2;2;1;-1;0;13;0;0;2;0;1;4;12,86
526513;1;1928;1;0;4;-1;0;9;0;75000;1;1;0;0;57,52
526513;2;1935;2;1;4;-1;0;9;0;75000;1;0;1;2;42,80
526522;1;1945;2;0;3;-1;0;11;0;0;2;0;1;2;19,30
526522;2;1974;2;2;4;-1;0;7;3;190000;1;0;1;2;23,19
526522;3;2000;2;3;3;4;0;14;0;0;2;0;1;2;16,98
526522;4;2005;2;3;2;4;0;14;0;0;2;0;1;2;16,98
526530;1;1964;2;0;4;-1;0;3;1;200000;1;1;1;4;18,96
526530;2;1936;2;3;3;-1;0;9;0;95000;1;0;1;6;19,30
526530;3;1989;2;3;6;6;0;14;0;0;2;0;1;4;33,90
526530;4;2004;1;3;3;4;0;14;0;0;2;0;1;2;28,24
526549;1;1983;1;0;4;-1;0;4;1;180000;1;0;1;2;49,06
526549;2;1984;2;1;6;-1;0;4;1;175000;1;0;1;2;55,69
526549;3;2010;2;2;1;-1;0;13;0;0;2;1;1;2;30,90
526550;1;1967;1;0;4;-1;0;4;1;230000;1;0;1;2;23,89
526550;2;1961;2;1;4;-1;0;4;1;200000;1;0;1;4;18,96
526550;3;1990;1;2;6;6;0;14;0;0;2;0;1;6;13,34
526550;4;1997;2;2;3;4;0;14;0;0;2;0;1;4;17,89
526593;1;1954;1;0;4;-1;0;4;1;400000;1;1;1;1;56,14
526593;2;1961;2;1;3;-1;0;11;0;0;2;0;1;4;37,81
526593;3;1982;1;2;4;-1;0;4;1;400000;1;0;1;5;40,74
526593;4;1993;2;2;4;7;0;14;0;0;2;1;1;2;67,63
526593;5;1991;2;2;4;7;0;14;0;0;2;1;1;5;67,63
526601;1;1985;1;0;5;-1;1;4;1;300000;1;0;1;2;49,06
526601;2;1985;2;1;5;-1;1;4;1;250000;1;0;1;2;55,69
526601;3;2006;1;2;2;3;0;14;0;0;2;1;1;2;49,96
526623;1;1972;1;0;4;-1;0;5;1;500000;1;1;0;0;20,42
526623;2;1973;2;1;4;-1;0;11;0;0;2;0;1;7;23,19
526623;3;2000;2;2;3;4;0;14;0;0;2;0;1;2;16,98
526623;4;2004;1;2;3;4;0;14;0;0;2;0;1;2;28,24
526635;1;1957;1;0;3;-1;0;4;1;180000;1;0;1;2;53,00
526635;2;1952;2;1;3;-1;0;11;0;0;2;1;0;0;23,26
526670;1;1957;1;0;3;-1;0;13;0;250000;1;1;1;2;37,13
526670;2;1968;2;1;4;-1;0;11;0;0;2;1;1;2;30,98
526671;1;1937;1;0;3;-1;0;9;0;200000;1;0;1;2;15,75
526671;2;1946;2;1;4;-1;0;11;0;200000;1;1;1;2;40,30
526671;3;1975;2;2;5;-1;1;11;0;50000;1;1;1;2;28,71
526671;4;2000;2;3;3;4;0;14;0;0;2;0;1;2;57,43
526677;1;1942;1;0;4;-1;0;9;0;300000;1;1;0;0;71,14
526677;2;1949;2;1;4;-1;0;11;0;0;2;1;0;0;69,85
526677;3;1969;1;2;4;-1;0;4;1;450000;1;0;1;2;139,72
526678;1;1947;2;0;4;-1;0;11;0;80000;1;1;0;0;37,12
526678;2;1937;1;1;4;-1;0;9;0;200000;1;1;1;2;37,81
526678;3;1968;2;2;4;-1;0;11;0;100000;1;1;1;2;61,97
526678;4;1967;2;2;5;-1;1;12;0;150000;1;1;1;2;61,97
526678;5;1997;1;3;3;4;0;14;0;0;2;0;1;2;55,21
526686;1;1959;2;0;4;-1;0;4;1;280000;1;1;1;2;25,82
526686;2;1993;2;2;4;4;0;14;0;0;2;1;1;2;264,83
526686;3;1997;1;2;4;4;0;14;0;0;2;1;1;2;23,00
526686;4;1990;1;4;4;-1;0;4;1;0;1;1;0;0;47,28
526689;1;1976;1;0;4;-1;0;4;1;350000;1;0;1;2;35,61
526689;2;1979;2;1;4;-1;0;11;0;0;2;0;1;4;28,71
526689;3;2011;1;2;1;-1;0;13;0;0;2;0;1;2;20,83
526689;4;2003;2;2;3;4;0;14;0;0;2;0;1;2;57,43
526690;1;1957;1;0;4;-1;0;12;0;100000;1;1;1;3;95,65
526697;1;1948;2;0;4;-1;0;3;1;300000;1;1;1;8;19,94
526697;2;1985;2;2;5;-1;1;11;0;50000;1;1;1;2;37,02
526697;3;2008;1;3;2;2;0;14;0;0;2;0;1;2;26,86
526697;4;2011;2;3;1;-1;0;13;0;0;2;0;1;2;34,94
526697;5;2003;1;3;3;4;0;14;0;0;2;0;1;2;31,11
526697;6;2003;1;3;3;4;0;14;0;0;2;0;1;2;31,11
526719;1;1964;2;0;3;-1;0;4;2;187000;1;0;1;2;63,58
526719;2;1957;1;1;3;-1;0;3;1;360000;1;1;1;6;76,18
526719;3;1984;2;2;4;-1;0;11;0;60000;1;1;1;6;70,69
526719;4;1978;1;2;4;-1;0;4;1;350000;1;1;0;0;87,69
526719;5;1985;1;2;1;-1;0;13;0;80000;1;1;0;0;87,69
526719;6;2003;2;3;3;4;0;14;0;0;2;0;1;2;141,43
526719;7;2006;1;3;2;3;0;14;0;0;2;0;1;2;51,30
526720;1;1936;1;0;3;-1;0;9;0;227000;1;1;1;4;18,90
526720;2;1942;2;1;3;-1;0;9;0;75000;1;1;1;2;48,36
526725;1;1958;1;0;4;-1;0;4;1;300000;1;0;1;2;74,26
526725;2;1961;2;1;4;-1;0;6;2;180000;1;1;1;2;61,97
526725;3;1986;2;2;4;-1;0;11;0;50000;1;1;1;2;68,90
526725;4;2005;1;3;2;2;0;14;0;0;2;0;1;2;57,91
526725;5;2011;1;3;1;-1;0;13;0;0;2;0;1;2;50,00
526736;1;1984;1;0;4;-1;0;4;1;270000;1;0;1;2;35,61
526736;2;1982;2;1;7;-1;1;11;0;0;2;0;1;4;28,71
526736;3;2008;2;2;2;2;0;14;0;0;2;0;1;2;27,09
526736;4;2010;2;2;1;-1;0;13;0;0;2;0;1;4;27,09
526739;1;1967;2;0;5;-1;1;3;2;350000;1;1;1;2;30,98
526739;2;1988;1;2;3;-1;0;4;1;200000;1;1;1;2;56,75
526744;1;1943;1;0;3;-1;0;3;1;600000;1;1;1;4;15,75
526744;2;1948;2;1;5;-1;1;11;0;0;2;1;0;0;15,46
526744;3;1975;2;2;7;-1;1;4;1;500000;1;0;1;2;28,71
526744;4;2001;1;3;3;4;0;14;0;0;2;0;1;2;24,13
526754;1;1952;1;0;4;-1;0;3;1;400000;1;1;0;0;19,59
526754;2;1966;2;1;3;-1;0;11;0;0;2;0;1;4;25,82
526754;3;1989;1;2;6;6;0;14;0;0;2;0;1;2;47,28
526754;4;2003;1;2;3;4;0;14;0;0;2;0;1;2;24,13
526761;1;1981;2;0;4;-1;0;11;0;0;2;0;1;2;28,71
526761;2;1981;1;1;4;-1;0;5;1;450000;1;1;0;0;35,61
526761;3;2000;1;2;3;4;0;14;0;0;2;0;1;2;24,13
526761;4;2006;1;2;2;4;0;14;0;0;2;0;1;2;20,83
526765;1;1948;1;0;4;-1;0;4;1;280000;1;0;1;2;60,59
526779;1;1952;2;0;5;-1;1;3;2;250000;1;1;1;4;38,08
526779;2;1951;1;1;4;-1;0;3;1;500000;1;1;1;6;48,26
526779;3;1983;2;2;6;6;0;14;0;0;2;0;1;8;70,69
526779;4;1983;1;3;4;-1;0;4;1;420000;1;1;0;0;87,69
526779;5;2005;1;3;3;4;0;14;0;0;2;0;1;2;59,41
526779;6;2007;2;3;2;4;0;14;0;0;2;0;1;2;66,72
526779;7;2010;2;3;1;-1;0;13;0;0;2;0;0;0;66,72
526792;1;1924;1;0;3;-1;0;9;0;75000;1;1;0;0;20,31
526792;2;1960;2;2;5;-1;1;11;0;0;2;0;1;7;33,29
526792;3;1957;1;3;4;-1;0;3;2;300000;1;1;1;1;39,89
526792;4;1981;1;3;4;-1;0;4;1;350000;1;1;0;0;45,92
526792;5;1991;2;3;6;6;0;14;0;0;2;1;0;0;341,52
526792;6;1997;1;3;3;4;0;14;0;0;2;0;1;2;29,66
526803;1;1947;1;0;4;-1;0;4;1;300000;1;1;1;4;23,52
526803;2;1986;2;2;3;-1;0;11;0;0;2;0;1;4;34,45
526822;1;1952;2;0;3;-1;0;4;1;180000;1;1;1;2;15,46
526822;2;1974;2;2;5;-1;1;11;0;0;2;0;1;2;28,71
526822;3;2010;1;3;1;-1;0;13;0;0;2;0;1;2;20,83
526822;4;1974;1;3;5;-1;1;4;1;350000;1;0;1;2;35,61
526837;1;1944;2;0;3;-1;0;9;0;75000;1;1;0;0;182,00
526837;2;1963;2;2;4;-1;0;4;2;200000;1;0;1;3;116,61
526837;3;1996;1;3;4;4;0;14;0;0;2;0;1;2;103,89
526840;1;1957;2;0;3;-1;0;11;0;75000;1;1;1;4;33,29
526840;2;1941;1;1;3;-1;0;9;0;75000;1;1;1;2;20,31
526840;3;1974;1;2;4;-1;0;4;1;290000;1;0;1;2;45,92
526840;4;1977;1;2;3;-1;0;4;1;0;1;1;0;0;45,92
526840;5;1987;1;2;4;-1;0;13;0;75000;1;1;0;0;60,98
526840;6;2000;2;3;3;4;0;14;0;0;2;0;1;2;74,06
526846;1;1961;2;0;4;-1;0;11;0;0;2;0;1;2;25,82
526846;2;1951;1;1;3;-1;0;5;1;320000;1;0;1;2;19,59
526846;3;1983;1;2;4;-1;0;4;1;300000;1;0;1;2;35,61
526846;4;1929;1;3;1;-1;0;9;0;200000;1;0;1;2;15,75
526858;1;1952;1;0;4;-1;0;4;1;220000;1;0;1;2;47,04
526858;2;1952;2;1;4;-1;0;3;1;200000;1;0;1;2;37,12
526858;3;1980;2;2;4;-1;0;11;0;100000;1;1;1;8;68,90
526858;4;2008;1;3;2;1;0;14;0;0;2;0;1;2;50,00
526858;5;2005;1;3;3;4;0;14;0;0;2;0;1;2;57,91
526887;1;1938;2;0;4;-1;0;11;0;75000;1;1;0;0;35,17
526887;2;1941;2;3;3;-1;0;11;0;75000;1;1;1;2;35,17
526887;3;1958;2;3;5;-1;1;1;1;1000000;1;1;1;4;106,08
526887;4;1969;1;3;7;-1;1;1;1;700000;1;0;1;2;86,95
526887;5;1995;1;3;4;4;0;14;0;0;2;0;1;2;39,79
526901;1;1925;2;0;3;-1;0;9;0;80000;1;0;1;2;36,39
526907;1;1950;1;0;3;-1;0;5;1;230000;1;0;1;4;14,43
526907;2;1947;2;1;3;-1;0;11;0;100000;1;1;0;0;112,89
526907;3;1993;1;2;4;-1;0;12;0;0;2;0;1;2;80,21
526917;1;1934;1;0;4;-1;0;9;0;250000;1;0;1;2;22,05
526917;2;1937;2;1;4;-1;0;11;0;75000;1;1;1;2;12,45
526918;1;1958;2;0;3;-1;0;11;0;75000;1;1;1;4;15,10
526918;2;1982;2;2;3;-1;0;11;0;50000;1;1;1;2;25,75
526918;3;2011;1;3;1;-1;0;13;0;0;2;0;1;2;52,77
526927;1;1980;1;0;5;-1;1;1;1;700000;1;0;1;2;122,93
526927;2;1983;2;1;7;-1;1;1;1;250000;1;1;1;4;25,75
526927;3;1962;2;3;5;-1;1;3;3;175000;1;1;1;2;15,10
