IDFolio;IDPersona;IDViaje;Factor;ModoAgregado;TiempoViaje;Dist_Viaje_mt;Proposito;PropositoESTRAUS;Edad;Sexo;Ingreso;Actividad
612975;1;2;16,10846446;Transporte Privado;0:30:00;13684,44;Volver a casa;Trabajo;54;Masculino;200000;Trabajador de Cuenta Propia
612975;2;1;7,150788931;Caminata;0:03:00;0;De compras;Otros;44;Femenino;150000;Trabajador de Cuenta Propia
612975;2;2;7,150788931;Caminata;0:13:00;0;Volver a casa;Otros;44;Femenino;150000;Trabajador de Cuenta Propia
612975;2;3;7,150788931;Caminata;0:20:00;3340,18;Al Trabajo;Trabajo;44;Femenino;150000;Trabajador de Cuenta Propia
612975;2;4;7,150788931;Caminata;0:20:00;3340,18;Volver a casa;Trabajo;44;Femenino;150000;Trabajador de Cuenta Propia
612975;3;1;3,231496516;Transporte Público;1:45:00;11859,67;Al Estudio;Estudio;18;Femenino;0;Estudiante
612975;3;2;3,231496516;Transporte Público;0:20:00;11859,67;Volver a casa;Estudio;18;Femenino;0;Estudiante
612975;3;3;3,231496516;Caminata;0:10:00;0;Buscar/dejar alguien;Otros;18;Femenino;0;Estudiante
612975;3;4;3,231496516;Caminata;0:10:00;0;Volver a casa;Otros;18;Femenino;0;Estudiante
612979;1;1;19,50470802;Caminata;0:03:00;0;De compras;Otros;60;Masculino;200000;Trabajador de Cuenta Propia
612979;1;2;19,50470802;Caminata;0:03:00;0;Volver a casa;Otros;60;Masculino;200000;Trabajador de Cuenta Propia
612979;1;3;19,50470802;Caminata;0:20:00;0;Otra Cosa;Otros;60;Masculino;200000;Trabajador de Cuenta Propia
612979;1;4;19,50470802;Caminata;0:30:00;0;Volver a casa;Otros;60;Masculino;200000;Trabajador de Cuenta Propia
612979;1;5;19,50470802;Caminata;0:25:00;0;Al Trabajo;Trabajo;60;Masculino;200000;Trabajador de Cuenta Propia
612979;1;6;19,50470802;Caminata;0:20:00;0;Volver a casa;Trabajo;60;Masculino;200000;Trabajador de Cuenta Propia
612979;2;1;27,60863983;Caminata;0:03:00;0;De compras;Otros;58;Femenino;70000;Trabajador de Cuenta Propia
612979;2;2;27,60863983;Caminata;0:03:00;0;Volver a casa;Otros;58;Femenino;70000;Trabajador de Cuenta Propia
612979;2;3;27,60863983;Caminata;0:15:00;0;Al Trabajo;Trabajo;58;Femenino;70000;Trabajador de Cuenta Propia
612979;2;4;27,60863983;Caminata;0:10:00;0;Volver a casa;Trabajo;58;Femenino;70000;Trabajador de Cuenta Propia
612979;2;5;27,60863983;Caminata;0:10:00;0;Ver a alguien;Otros;58;Femenino;70000;Trabajador de Cuenta Propia
612979;2;6;27,60863983;Caminata;0:10:00;0;Volver a casa;Otros;58;Femenino;70000;Trabajador de Cuenta Propia
612985;1;1;28,07515058;Caminata;0:05:00;0;Al Trabajo;Trabajo;45;Masculino;180000;Trabajador de Cuenta Propia
612985;1;2;28,07515058;Caminata;0:05:00;0;Volver a casa;Trabajo;45;Masculino;180000;Trabajador de Cuenta Propia
612985;1;3;28,07515058;Transporte Privado;0:30:00;0;Por Trabajo;Trabajo;45;Masculino;180000;Trabajador de Cuenta Propia
612985;1;4;28,07515058;Transporte Privado;0:15:00;0;Al Trabajo;Trabajo;45;Masculino;180000;Trabajador de Cuenta Propia
612985;1;5;28,07515058;Caminata;0:05:00;0;Volver a casa;Trabajo;45;Masculino;180000;Trabajador de Cuenta Propia
612985;2;1;12,46298035;Caminata;0:05:00;0;Al Trabajo;Trabajo;41;Femenino;150000;Empleado (excepto F.F.A.A)
612985;2;2;12,46298035;Caminata;0:05:00;0;Volver a casa;Trabajo;41;Femenino;150000;Empleado (excepto F.F.A.A)
612985;2;3;12,46298035;Caminata;0:05:00;0;Al Trabajo;Trabajo;41;Femenino;150000;Empleado (excepto F.F.A.A)
612985;2;4;12,46298035;Caminata;0:05:00;0;Volver a casa;Trabajo;41;Femenino;150000;Empleado (excepto F.F.A.A)
612985;3;1;5,13425782;Caminata;0:20:00;3340,18;Al Trabajo;Trabajo;24;Masculino;170000;Empleado (excepto F.F.A.A)
612985;3;2;5,13425782;Caminata;0:20:00;3340,18;Volver a casa;Trabajo;24;Masculino;170000;Empleado (excepto F.F.A.A)
612985;4;1;5,13425782;Caminata;0:25:00;4679,89;Al Estudio;Estudio;18;Masculino;0;Estudiante
612985;4;2;5,13425782;Caminata;0:25:00;4679,89;Volver a casa;Estudio;18;Masculino;0;Estudiante
612989;1;1;21,3187294;Caminata;0:30:00;13801,64;Al Trabajo;Trabajo;43;Masculino;500000;Profesional
612989;1;2;21,3187294;Transporte Público;0:30:00;11652,49;Al Trabajo;Trabajo;43;Masculino;500000;Profesional
612989;1;3;21,3187294;Caminata;0:40:00;2882,3;Volver a casa;Trabajo;43;Masculino;500000;Profesional
612989;2;1;17,05752533;Transporte Privado;0:25:00;11859,67;Buscar/dejar alguien;Otros;40;Femenino;0;Duena de Casa
612989;2;2;17,05752533;Transporte Privado;0:20:00;11859,67;Volver a casa;Otros;40;Femenino;0;Duena de Casa
612989;2;3;17,05752533;Transporte Privado;0:45:00;11859,67;Buscar/dejar algo;Otros;40;Femenino;0;Duena de Casa
612989;2;4;17,05752533;Transporte Privado;0:25:00;11859,67;Volver a casa;Otros;40;Femenino;0;Duena de Casa
612989;2;5;17,05752533;Caminata;0:07:00;1028,51;De compras;Otros;40;Femenino;0;Duena de Casa
612989;2;6;17,05752533;Caminata;0:15:00;1028,51;Volver a casa;Otros;40;Femenino;0;Duena de Casa
612989;3;1;4,450119281;Transporte Privado;0:25:00;11859,67;Al Estudio;Estudio;15;Femenino;0;Estudiante
612989;3;2;4,450119281;Caminata;0:40:00;11859,67;Volver a casa;Estudio;15;Femenino;0;Estudiante
612989;4;1;14,97439012;Transporte Privado;0:25:00;11859,67;Al Estudio;Estudio;17;Masculino;0;Estudiante
612989;4;2;14,97439012;Transporte Privado;0:40:00;11859,67;Volver a casa;Estudio;17;Masculino;0;Estudiante
612989;4;3;14,97439012;Caminata;0:30:00;11859,67;Al Estudio;Estudio;17;Masculino;0;Estudiante
612989;4;4;14,97439012;Caminata;0:35:00;11859,67;Volver a casa;Estudio;17;Masculino;0;Estudiante
612989;5;1;11,00006937;Transporte Privado;0:25:00;11859,67;Al Estudio;Estudio;7;Masculino;0;Estudiante
612989;5;2;11,00006937;Transporte Privado;0:45:00;11859,67;Volver a casa;Estudio;7;Masculino;0;Estudiante
612990;1;1;28,30123579;Caminata;1:00:00;17702,45;Trámites;Otros;71;Masculino;600000;Jubilado Inactivo
612990;1;2;28,30123579;Transporte Público;1:20:00;17702,45;Volver a casa;Otros;71;Masculino;600000;Jubilado Inactivo
613013;1;1;11,15926132;Transporte Privado;0:07:00;12061;De compras;Otros;56;Masculino;550000;Jubilado Inactivo
613013;1;2;11,15926132;Transporte Privado;0:03:00;12861,07;Buscar/dejar algo;Otros;56;Masculino;550000;Jubilado Inactivo
613013;1;3;11,15926132;Transporte Privado;0:03:00;12861,07;De compras;Otros;56;Masculino;550000;Jubilado Inactivo
613013;1;4;11,15926132;Caminata;0:03:00;11808,38;Otra Cosa;Otros;56;Masculino;550000;Jubilado Inactivo
613013;1;5;11,15926132;Caminata;0:03:00;11808,38;Buscar/dejar algo;Otros;56;Masculino;550000;Jubilado Inactivo
613013;1;6;11,15926132;Transporte Privado;0:07:00;12061;Volver a casa;Otros;56;Masculino;550000;Jubilado Inactivo
613013;1;7;11,15926132;Transporte Privado;0:05:00;13801,64;Buscar/dejar alguien;Otros;56;Masculino;550000;Jubilado Inactivo
613013;1;8;11,15926132;Transporte Privado;0:05:00;13801,64;Volver a casa;Otros;56;Masculino;550000;Jubilado Inactivo
613013;2;1;12,46298035;Transporte Privado;0:07:00;12061;De compras;Otros;51;Femenino;0;Duena de Casa
613013;2;2;12,46298035;Transporte Privado;0:03:00;12861,07;Buscar/dejar algo;Otros;51;Femenino;0;Duena de Casa
613013;2;3;12,46298035;Transporte Privado;0:03:00;12861,07;De compras;Otros;51;Femenino;0;Duena de Casa
613013;2;4;12,46298035;Caminata;0:03:00;11808,38;Otra Cosa;Otros;51;Femenino;0;Duena de Casa
613013;2;5;12,46298035;Caminata;0:03:00;11808,38;Buscar/dejar algo;Otros;51;Femenino;0;Duena de Casa
613013;2;6;12,46298035;Transporte Privado;0:07:00;12061;Volver a casa;Otros;51;Femenino;0;Duena de Casa
613013;2;7;12,46298035;Transporte Privado;0:05:00;13801,64;Otra Cosa;Otros;51;Femenino;0;Duena de Casa
613013;2;8;12,46298035;Caminata;0:20:00;14587,69;De compras;Otros;51;Femenino;0;Duena de Casa
613013;2;9;12,46298035;Caminata;0:09:00;1028,51;Volver a casa;Otros;51;Femenino;0;Duena de Casa
613013;3;1;5,13425782;Caminata;0:15:00;12061;Al Trabajo;Trabajo;21;Masculino;350000;Empleado (excepto F.F.A.A)
613013;3;2;5,13425782;Caminata;0:15:00;12061;Volver a casa;Trabajo;21;Masculino;350000;Empleado (excepto F.F.A.A)
613013;3;3;5,13425782;Caminata;0:15:00;12061;Al Trabajo;Trabajo;21;Masculino;350000;Empleado (excepto F.F.A.A)
613013;3;4;5,13425782;Caminata;0:15:00;6567,72;Por Trabajo;Trabajo;21;Masculino;350000;Empleado (excepto F.F.A.A)
613013;3;5;5,13425782;Caminata;0:20:00;17702,45;Volver a casa;Trabajo;21;Masculino;350000;Empleado (excepto F.F.A.A)
613013;4;1;19,72013667;Caminata;0:20:00;13801,64;Al Estudio;Estudio;14;Masculino;0;Estudiante
613013;4;2;19,72013667;Caminata;0:15:00;13801,64;Volver a casa;Estudio;14;Masculino;0;Estudiante
613028;1;1;9,290379247;Caminata;0:20:00;1028,51;De compras;Otros;76;Masculino;350000;Jubilado Inactivo
613028;1;2;9,290379247;Caminata;0:15:00;1028,51;Volver a casa;Otros;76;Masculino;350000;Jubilado Inactivo
613028;1;3;9,290379247;Transporte Privado;0:15:00;12061;Buscar/dejar alguien;Otros;76;Masculino;350000;Jubilado Inactivo
613028;1;4;9,290379247;Transporte Privado;0:20:00;12061;Volver a casa;Otros;76;Masculino;350000;Jubilado Inactivo
613028;2;1;5,151597832;Caminata;0:20:00;1028,51;De compras;Otros;74;Femenino;500000;Jubilado Inactivo
613028;2;2;5,151597832;Caminata;0:15:00;1028,51;Volver a casa;Otros;74;Femenino;500000;Jubilado Inactivo
613028;2;3;5,151597832;Transporte Privado;0:15:00;12061;Ver a alguien;Otros;74;Femenino;500000;Jubilado Inactivo
613028;2;4;5,151597832;Transporte Privado;0:15:00;12061;Volver a casa;Otros;74;Femenino;500000;Jubilado Inactivo
613028;3;1;7,150788931;Transporte Privado;0:15:00;12061;Ver a alguien;Otros;48;Femenino;400000;Empleado (excepto F.F.A.A)
613028;3;2;7,150788931;Transporte Privado;0:15:00;12061;Volver a casa;Otros;48;Femenino;400000;Empleado (excepto F.F.A.A)
613030;1;1;5,632116675;No Motorizado;0:10:00;8843,84;Otra Cosa;Otros;24;Femenino;280000;Estudiante
613030;1;2;5,632116675;No Motorizado;0:10:00;8843,84;Volver a casa;Otros;24;Femenino;280000;Estudiante
613030;1;3;5,632116675;Caminata;0:45:00;17702,45;De compras;Otros;24;Femenino;280000;Estudiante
613030;1;4;5,632116675;Caminata;0:45:00;17702,45;Volver a casa;Otros;24;Femenino;280000;Estudiante
613030;1;5;5,632116675;Caminata;0:30:00;13801,64;Al Estudio;Estudio;24;Femenino;280000;Estudiante
613030;1;6;5,632116675;Caminata;0:30:00;13801,64;Volver a casa;Estudio;24;Femenino;280000;Estudiante
613030;2;1;5,13425782;No Motorizado;0:15:00;17702,45;Otra Cosa;Otros;21;Masculino;200000;Estudiante
613030;2;2;5,13425782;No Motorizado;0:15:00;17702,45;Volver a casa;Otros;21;Masculino;200000;Estudiante
613030;2;3;5,13425782;Caminata;0:25:00;13801,64;Al Estudio;Estudio;21;Masculino;200000;Estudiante
613030;2;4;5,13425782;Caminata;0:25:00;13801,64;Volver a casa;Estudio;21;Masculino;200000;Estudiante
613030;2;5;5,13425782;Transporte Público;0:20:00;12252,17;Ver a alguien;Otros;21;Masculino;200000;Estudiante
613030;3;1;5,632116675;Caminata;0:30:00;13801,64;Al Estudio;Estudio;21;Femenino;200000;Estudiante
613030;3;2;5,632116675;Caminata;0:20:00;13801,64;Volver a casa;Estudio;21;Femenino;200000;Estudiante
613030;3;3;5,632116675;Caminata;0:20:00;13801,64;Al Estudio;Estudio;21;Femenino;200000;Estudiante
613030;3;4;5,632116675;Caminata;0:20:00;13801,64;Volver a casa;Estudio;21;Femenino;200000;Estudiante
613030;3;5;5,632116675;Caminata;0:10:00;1028,51;De compras;Otros;21;Femenino;200000;Estudiante
613030;3;6;5,632116675;Caminata;0:20:00;1028,51;Volver a casa;Otros;21;Femenino;200000;Estudiante
613030;4;1;22,46346784;Caminata;0:20:00;13801,64;Al Trabajo;Trabajo;27;Femenino;230000;Profesional
613030;4;2;22,46346784;Caminata;0:30:00;13801,64;Volver a casa;Trabajo;27;Femenino;230000;Profesional
613030;4;3;22,46346784;Caminata;0:30:00;12061;De compras;Otros;27;Femenino;230000;Profesional
613030;4;4;22,46346784;Caminata;0:25:00;12061;Volver a casa;Otros;27;Femenino;230000;Profesional
613062;1;1;12,11994407;Transporte Privado;0:10:00;11762,85;Al Trabajo;Trabajo;43;Masculino;1500000;Profesional
613062;1;2;12,11994407;Transporte Privado;0:10:00;11762,85;Volver a casa;Trabajo;43;Masculino;1500000;Profesional
613062;1;3;12,11994407;Transporte Privado;0:10:00;11762,85;Al Trabajo;Trabajo;43;Masculino;1500000;Profesional
613062;1;4;12,11994407;Transporte Privado;0:05:00;12536,44;De compras;Otros;43;Masculino;1500000;Profesional
613062;1;5;12,11994407;Transporte Privado;0:05:00;1028,51;Volver a casa;Otros;43;Masculino;1500000;Profesional
613083;1;1;3,231496516;Caminata;0:15:00;11762,85;Al Estudio;Estudio;19;Femenino;250000;Estudiante
613083;1;2;3,231496516;Caminata;0:20:00;11762,85;Volver a casa;Estudio;19;Femenino;250000;Estudiante
613083;1;3;3,231496516;Caminata;0:15:00;11762,85;Al Estudio;Estudio;19;Femenino;250000;Estudiante
613083;1;4;3,231496516;Caminata;0:20:00;11762,85;Volver a casa;Estudio;19;Femenino;250000;Estudiante
613083;1;5;3,231496516;Caminata;0:05:00;0;De compras;Otros;19;Femenino;250000;Estudiante
613083;1;6;3,231496516;Caminata;0:05:00;0;Volver a casa;Otros;19;Femenino;250000;Estudiante
613083;2;1;3,231496516;Caminata;0:15:00;11762,85;Al Estudio;Estudio;19;Femenino;300000;Estudiante
613083;2;2;3,231496516;Caminata;0:20:00;11762,85;Volver a casa;Estudio;19;Femenino;300000;Estudiante
613083;2;3;3,231496516;Caminata;0:20:00;1028,51;De compras;Otros;19;Femenino;300000;Estudiante
613083;2;4;3,231496516;Caminata;0:28:00;1028,51;Volver a casa;Otros;19;Femenino;300000;Estudiante
613083;3;1;2,945843848;Caminata;0:30:00;11762,85;Al Estudio;Estudio;21;Masculino;220000;Estudiante
613083;3;2;2,945843848;Caminata;0:30:00;11762,85;Volver a casa;Estudio;21;Masculino;220000;Estudiante
613083;3;3;2,945843848;Caminata;0:08:00;0;De compras;Otros;21;Masculino;220000;Estudiante
613083;3;4;2,945843848;Caminata;0:07:00;0;Volver a casa;Otros;21;Masculino;220000;Estudiante
613088;2;1;2,945843848;Transporte Privado;0:50:00;12429,92;Al Trabajo;Trabajo;23;Masculino;250000;Empleado (excepto F.F.A.A)
613088;2;2;2,945843848;Transporte Privado;0:25:00;12429,92;Volver a casa;Trabajo;23;Masculino;250000;Empleado (excepto F.F.A.A)
613088;3;1;12,88869217;Transporte Público;0:10:00;4136,73;Al Estudio;Estudio;25;Femenino;200000;Estudiante
613088;3;2;12,88869217;Caminata;0:25:00;4136,73;Volver a casa;Estudio;25;Femenino;200000;Estudiante
613088;3;3;12,88869217;Caminata;0:30:00;11383,16;Recreación;Otros;25;Femenino;200000;Estudiante
613088;3;4;12,88869217;Caminata;0:40:00;11383,16;Volver a casa;Otros;25;Femenino;200000;Estudiante
613088;3;5;12,88869217;Transporte Privado;0:20:00;1947,99;Otra Cosa;Otros;25;Femenino;200000;Estudiante
613088;3;6;12,88869217;Transporte Privado;0:15:00;1947,99;Volver a casa;Otros;25;Femenino;200000;Estudiante
613089;1;1;53,2167516;Caminata;0:15:00;13801,64;Al Trabajo;Trabajo;46;Femenino;220000;Profesional
613089;1;2;53,2167516;Caminata;0:20:00;13801,64;Volver a casa;Trabajo;46;Femenino;220000;Profesional
613089;2;1;64,94907708;Transporte Privado;0:20:00;1060,6;Buscar/dejar alguien;Otros;40;Masculino;300000;Empleado (excepto F.F.A.A)
613089;2;2;64,94907708;Transporte Privado;22:20:00;2460,09;Buscar/dejar alguien;Otros;40;Masculino;300000;Empleado (excepto F.F.A.A)
613089;2;3;64,94907708;Transporte Privado;22:17:00;2936,48;Volver a casa;Otros;40;Masculino;300000;Empleado (excepto F.F.A.A)
613089;2;4;64,94907708;Transporte Privado;0:13:00;2936,48;Buscar/dejar alguien;Otros;40;Masculino;300000;Empleado (excepto F.F.A.A)
613089;2;5;64,94907708;Transporte Privado;0:50:00;2936,48;Volver a casa;Otros;40;Masculino;300000;Empleado (excepto F.F.A.A)
613089;2;6;64,94907708;Transporte Privado;0:09:00;13801,64;Buscar/dejar alguien;Otros;40;Masculino;300000;Empleado (excepto F.F.A.A)
613089;2;7;64,94907708;Transporte Privado;0:15:00;13801,64;Volver a casa;Otros;40;Masculino;300000;Empleado (excepto F.F.A.A)
613089;3;1;24,04905935;Transporte Privado;0:09:00;13801,64;Al Estudio;Estudio;21;Femenino;0;Estudiante
613089;3;2;24,04905935;Transporte Privado;0:15:00;13801,64;Volver a casa;Estudio;21;Femenino;0;Estudiante
613089;4;1;25,02412382;Transporte Privado;0:20:00;1060,6;Al Estudio;Estudio;15;Femenino;0;Estudiante
613089;4;2;25,02412382;Transporte Privado;0:30:00;1060,6;Volver a casa;Estudio;15;Femenino;0;Estudiante
613089;5;1;21,92320901;Transporte Público;0:20:00;13801,64;De Salud;Otros;22;Masculino;200000;Empleado (excepto F.F.A.A)
613089;5;2;21,92320901;Transporte Público;0:20:00;13801,64;Volver a casa;Otros;22;Masculino;200000;Empleado (excepto F.F.A.A)
613089;6;1;28,49881424;Transporte Privado;0:20:00;2936,48;Al Estudio;Estudio;3;Masculino;0;Estudiante
613089;6;2;28,49881424;Transporte Privado;0:50:00;2936,48;Volver a casa;Estudio;3;Masculino;0;Estudiante
613089;7;1;43,81727632;Transporte Público;0:20:00;13801,64;De Salud;Otros;0;Femenino;0;No trabaja
613089;7;2;43,81727632;Transporte Público;0:20:00;13801,64;Volver a casa;Otros;0;Femenino;0;No trabaja
613110;1;1;15,69328669;Caminata;0:07:00;1028,51;De compras;Otros;84;Femenino;180000;Jubilado Inactivo
613110;1;2;15,69328669;Caminata;0:12:00;1028,51;Volver a casa;Otros;84;Femenino;180000;Jubilado Inactivo
613110;2;1;26,58584931;Transporte Privado;0:15:00;17702,45;Al Trabajo;Trabajo;33;Masculino;1500000;Empresario
613110;2;2;26,58584931;Transporte Privado;0:15:00;17702,45;Volver a casa;Trabajo;33;Masculino;1500000;Empresario
613110;2;3;26,58584931;Transporte Privado;0:25:00;17702,45;Al Trabajo;Trabajo;33;Masculino;1500000;Empresario
613110;2;4;26,58584931;Transporte Privado;0:30:00;17702,45;Volver a casa;Trabajo;33;Masculino;1500000;Empresario
613119;1;1;3,876041552;Caminata;0:25:00;17702,45;Otra Cosa;Otros;76;Femenino;220000;Jubilado Inactivo
613119;1;2;3,876041552;Caminata;0:03:00;0;Trámites;Otros;76;Femenino;220000;Jubilado Inactivo
613119;1;3;3,876041552;Caminata;0:32:00;17702,45;Volver a casa;Otros;76;Femenino;220000;Jubilado Inactivo
613166;1;1;68,48572238;Transporte Privado;0:05:00;5278,85;Por Trabajo;Trabajo;60;Masculino;300000;Empleado (excepto F.F.A.A)
613166;1;2;68,48572238;Transporte Privado;3:49:00;5278,85;Por Trabajo;Trabajo;60;Masculino;300000;Empleado (excepto F.F.A.A)
613166;1;3;68,48572238;Transporte Privado;0:02:00;0;Volver a casa;Trabajo;60;Masculino;300000;Empleado (excepto F.F.A.A)
613166;1;4;68,48572238;Transporte Privado;0:15:00;3396,91;Buscar/dejar alguien;Otros;60;Masculino;300000;Empleado (excepto F.F.A.A)
613166;1;5;68,48572238;Transporte Privado;0:04:00;15642,38;Por Trabajo;Trabajo;60;Masculino;300000;Empleado (excepto F.F.A.A)
613166;1;6;68,48572238;Transporte Privado;4:09:00;18597,45;Volver a casa;Trabajo;60;Masculino;300000;Empleado (excepto F.F.A.A)
613166;1;7;68,48572238;Transporte Privado;0:03:00;0;Por Trabajo;Trabajo;60;Masculino;300000;Empleado (excepto F.F.A.A)
613166;1;8;68,48572238;Transporte Privado;4:54:00;18597,45;Buscar/dejar alguien;Otros;60;Masculino;300000;Empleado (excepto F.F.A.A)
613166;1;9;68,48572238;Transporte Privado;0:30:00;8349,57;Ver a alguien;Otros;60;Masculino;300000;Empleado (excepto F.F.A.A)
613166;1;10;68,48572238;Transporte Privado;0:30:00;10755,7;Volver a casa;Otros;60;Masculino;300000;Empleado (excepto F.F.A.A)
613166;2;1;80,77679117;Transporte Privado;0:15:00;3396,91;Al Trabajo;Trabajo;56;Femenino;300000;Empleado (excepto F.F.A.A)
613166;2;2;80,77679117;Transporte Público;0:40:00;15642,38;De compras;Otros;56;Femenino;300000;Empleado (excepto F.F.A.A)
613166;2;3;80,77679117;Transporte Privado;0:30:00;8349,57;Ver a alguien;Otros;56;Femenino;300000;Empleado (excepto F.F.A.A)
613166;2;4;80,77679117;Transporte Privado;0:30:00;10755,7;Volver a casa;Otros;56;Femenino;300000;Empleado (excepto F.F.A.A)
613166;3;1;132,8518849;Transporte Combinado;1:00:00;3812,38;Al Trabajo;Trabajo;24;Masculino;300000;Empleado (excepto F.F.A.A)
613194;1;1;2,053749284;Transporte Público;0:50:00;18597,45;Trámites;Otros;36;Femenino;350000;Trabajador de Cuenta Propia
613194;1;2;2,053749284;Caminata;0:10:00;5113,32;De Salud;Otros;36;Femenino;350000;Trabajador de Cuenta Propia
613194;1;3;2,053749284;Caminata;0:10:00;5113,32;De compras;Otros;36;Femenino;350000;Trabajador de Cuenta Propia
613194;1;4;2,053749284;Transporte Público;0:15:00;18597,45;Volver a casa;Otros;36;Femenino;350000;Trabajador de Cuenta Propia
613194;1;5;2,053749284;Transporte Privado;0:10:00;12606,46;Trámites;Otros;36;Femenino;350000;Trabajador de Cuenta Propia
613194;1;6;2,053749284;Transporte Privado;0:08:00;6584,02;Trámites;Otros;36;Femenino;350000;Trabajador de Cuenta Propia
613194;1;7;2,053749284;Transporte Privado;0:15:00;18330,68;De compras;Otros;36;Femenino;350000;Trabajador de Cuenta Propia
613194;1;8;2,053749284;Transporte Privado;0:10:00;12861,07;De compras;Otros;36;Femenino;350000;Trabajador de Cuenta Propia
613194;1;9;2,053749284;Transporte Privado;0:15:00;12790,17;Volver a casa;Otros;36;Femenino;350000;Trabajador de Cuenta Propia
613194;2;1;70,36174855;Transporte Público;0:25:00;12606,46;Al Estudio;Estudio;17;Masculino;0;Estudiante
613194;2;2;70,36174855;Transporte Público;0:50:00;12606,46;Volver a casa;Estudio;17;Masculino;0;Estudiante
613323;1;1;5,312635651;Transporte Público;0:30:00;12790,17;Por Trabajo;Trabajo;32;Masculino;450000;Empleado (excepto F.F.A.A)
613323;2;1;2,941158567;Transporte Privado;0:05:00;5278,85;Al Trabajo;Trabajo;33;Femenino;350000;Empleado (excepto F.F.A.A)
613323;2;2;2,941158567;Transporte Privado;0:05:00;5278,85;Volver a casa;Trabajo;33;Femenino;350000;Empleado (excepto F.F.A.A)
613323;2;3;2,941158567;Transporte Privado;0:05:00;5278,85;Al Trabajo;Trabajo;33;Femenino;350000;Empleado (excepto F.F.A.A)
613323;2;4;2,941158567;Transporte Privado;0:05:00;5278,85;Volver a casa;Trabajo;33;Femenino;350000;Empleado (excepto F.F.A.A)
613343;1;1;221,4054525;Transporte Público;0:20:00;14542,75;Al Trabajo;Trabajo;34;Masculino;300000;Empleado (excepto F.F.A.A)
613343;2;1;122,5735371;Caminata;0:05:00;0;Buscar/dejar algo;Otros;34;Femenino;0;Duena de Casa
613343;2;2;122,5735371;Caminata;0:03:00;0;De compras;Otros;34;Femenino;0;Duena de Casa
613343;2;3;122,5735371;Caminata;0:10:00;0;Volver a casa;Otros;34;Femenino;0;Duena de Casa
613343;2;4;122,5735371;Caminata;0:10:00;0;Buscar/dejar alguien;Otros;34;Femenino;0;Duena de Casa
613343;2;5;122,5735371;Caminata;0:10:00;0;Volver a casa;Otros;34;Femenino;0;Duena de Casa
613343;3;1;47,456302;Transporte Público;0:20:00;5278,85;Al Estudio;Estudio;11;Masculino;0;Estudiante
613343;3;2;47,456302;Transporte Público;0:40:00;5278,85;Volver a casa;Estudio;11;Masculino;0;Estudiante
613343;4;1;47,456302;Caminata;0:10:00;0;Al Estudio;Estudio;6;Masculino;0;Estudiante
613343;4;2;47,456302;Caminata;0:10:00;0;Volver a casa;Estudio;6;Masculino;0;Estudiante
613343;5;1;46,34727609;Caminata;0:05:00;0;Buscar/dejar algo;Otros;0;Femenino;0;No trabaja
613343;5;2;46,34727609;Caminata;0:03:00;0;De compras;Otros;0;Femenino;0;No trabaja
613343;5;3;46,34727609;Caminata;0:10:00;0;Volver a casa;Otros;0;Femenino;0;No trabaja
613343;5;4;46,34727609;Caminata;0:10:00;0;Buscar/dejar alguien;Otros;0;Femenino;0;No trabaja
613343;5;5;46,34727609;Caminata;0:10:00;0;Volver a casa;Otros;0;Femenino;0;No trabaja
613395;1;1;4,292780554;Transporte Privado;0:20:00;12606,46;Al Estudio;Estudio;45;Masculino;350000;Empleado (excepto F.F.A.A)
613395;1;2;4,292780554;Transporte Privado;0:15:00;8902,88;Al Trabajo;Trabajo;45;Masculino;350000;Empleado (excepto F.F.A.A)
613395;1;3;4,292780554;Transporte Privado;0:10:00;8902,88;Buscar/dejar alguien;Otros;45;Masculino;350000;Empleado (excepto F.F.A.A)
613395;1;4;4,292780554;Transporte Privado;0:15:00;12606,46;Volver a casa;Otros;45;Masculino;350000;Empleado (excepto F.F.A.A)
613395;1;5;4,292780554;Transporte Privado;0:15:00;5237,26;Al Trabajo;Trabajo;45;Masculino;350000;Empleado (excepto F.F.A.A)
613395;1;6;4,292780554;Transporte Privado;0:25:00;5237,26;Volver a casa;Trabajo;45;Masculino;350000;Empleado (excepto F.F.A.A)
613395;2;1;4,023453621;Transporte Privado;0:20:00;12606,46;Buscar/dejar alguien;Otros;40;Femenino;350000;Empleado (excepto F.F.A.A)
613395;2;2;4,023453621;Transporte Privado;0:15:00;8902,88;Al Trabajo;Trabajo;40;Femenino;350000;Empleado (excepto F.F.A.A)
613395;2;3;4,023453621;Caminata;0:10:00;8902,88;Buscar/dejar alguien;Otros;40;Femenino;350000;Empleado (excepto F.F.A.A)
613395;2;4;4,023453621;Transporte Público;0:35:00;12606,46;Volver a casa;Otros;40;Femenino;350000;Empleado (excepto F.F.A.A)
613395;3;1;1,55774431;Transporte Privado;0:20:00;12606,46;Al Estudio;Estudio;9;Masculino;0;Estudiante
613395;3;2;1,55774431;Transporte Público;0:35:00;12606,46;Volver a casa;Estudio;9;Masculino;0;Estudiante
613395;4;1;4,097393632;Transporte Privado;0:20:00;12606,46;Al Estudio;Estudio;6;Femenino;0;Estudiante
613395;4;2;4,097393632;Transporte Privado;0:15:00;12606,46;Volver a casa;Estudio;6;Femenino;0;Estudiante
613399;1;1;130,7785167;Transporte Privado;0:25:00;14542,75;Al Trabajo;Trabajo;47;Masculino;550000;Empleado (excepto F.F.A.A)
