"ID","walkshed.text"
51,"{""type"":""Polygon"",""coordinates"":[[[-72.5688,-38.7273],[-72.5687,-38.7289,0.0],[-72.568,-38.7303],[-72.5666,-38.7312],[-72.5639,-38.7323],[-72.5608,-38.7341],[-72.557,-38.7323],[-72.5567,-38.7321],[-72.5557,-38.7304],[-72.5554,-38.7289],[-72.5554,-38.7285],[-72.5553,-38.7281],[-72.5553,-38.7279],[-72.5553,-38.7278],[-72.555,-38.7251],[-72.5533,-38.7224],[-72.552,-38.72],[-72.5516,-38.7192],[-72.5516,-38.7191],[-72.5527,-38.7173,0.0],[-72.5528,-38.7172,0.0],[-72.5553,-38.7159],[-72.5572,-38.7153],[-72.5577,-38.7158],[-72.558,-38.7162],[-72.5612,-38.7196,0.0],[-72.5618,-38.7196,0.0],[-72.563,-38.7196],[-72.5644,-38.7192,0.0],[-72.5667,-38.7226,0.0],[-72.5678,-38.724],[-72.5688,-38.7273]]]}"
52,"{""type"":""Polygon"",""coordinates"":[[[-72.6091,-38.7621],[-72.6091,-38.7621],[-72.6083,-38.7667],[-72.6079,-38.7683],[-72.6077,-38.7686],[-72.6046,-38.7707],[-72.6042,-38.7708],[-72.6013,-38.7718],[-72.598,-38.7745,0.0],[-72.598,-38.7745,0.0],[-72.5971,-38.774,0.0],[-72.5951,-38.7713],[-72.5918,-38.7701],[-72.5909,-38.7699],[-72.5904,-38.7694],[-72.59,-38.7689],[-72.59,-38.7686],[-72.5884,-38.7642],[-72.5882,-38.761],[-72.5886,-38.7605],[-72.589,-38.76],[-72.5913,-38.757,0.0],[-72.5937,-38.7574],[-72.5963,-38.7569,0.0],[-72.6006,-38.7573],[-72.605,-38.7582],[-72.6063,-38.7585],[-72.6064,-38.7585],[-72.6091,-38.7621]]]}"
53,"{""type"":""Polygon"",""coordinates"":[[[-72.6388,-38.7227],[-72.6384,-38.7226,0.0],[-72.637,-38.7228],[-72.6329,-38.7219],[-72.6323,-38.7219],[-72.6315,-38.7222],[-72.6311,-38.7226],[-72.6269,-38.7232],[-72.626,-38.7206],[-72.6258,-38.7205],[-72.6241,-38.7194,0.0],[-72.6239,-38.7195,0.0],[-72.6233,-38.7203],[-72.623,-38.7208],[-72.6207,-38.7236,0.0],[-72.618,-38.7252,0.0],[-72.618,-38.7276],[-72.6183,-38.728,0.0],[-72.6202,-38.7301,0.0],[-72.6213,-38.7313],[-72.6253,-38.7324],[-72.6277,-38.7336,0.0],[-72.6308,-38.7308,0.0],[-72.6311,-38.7301],[-72.6319,-38.7252],[-72.6321,-38.7251],[-72.6327,-38.7249],[-72.6333,-38.7247],[-72.6339,-38.7246],[-72.6346,-38.7245],[-72.6386,-38.7262],[-72.6388,-38.7227]]]}"
54,"{""type"":""Polygon"",""coordinates"":[[[-72.7679,-38.7679],[-72.7654,-38.7665],[-72.765,-38.7635],[-72.7644,-38.763],[-72.7634,-38.7622],[-72.7631,-38.7622],[-72.7628,-38.7622],[-72.7624,-38.7622],[-72.762,-38.7622],[-72.7617,-38.7622],[-72.7614,-38.7621],[-72.761,-38.7621],[-72.7602,-38.7623],[-72.759,-38.7622],[-72.7561,-38.7593],[-72.7519,-38.7571],[-72.7508,-38.7581],[-72.7467,-38.7607],[-72.7454,-38.7614],[-72.7419,-38.7649],[-72.7422,-38.765],[-72.7448,-38.7658],[-72.7483,-38.7662],[-72.7508,-38.7677],[-72.7533,-38.7718],[-72.7537,-38.7723],[-72.7556,-38.7722],[-72.7583,-38.7709],[-72.761,-38.7718,0.0],[-72.7624,-38.7709,0.0],[-72.7648,-38.7693],[-72.7678,-38.7682],[-72.7679,-38.7679]]]}"
55,"{""type"":""Polygon"",""coordinates"":[[[-72.5764,-38.7306,0.0],[-72.5763,-38.7296,0.0],[-72.575,-38.7253,0.0],[-72.572,-38.7213,0.0],[-72.5708,-38.7198],[-72.5688,-38.7169],[-72.5657,-38.7174],[-72.5611,-38.7178,0.0],[-72.5579,-38.718],[-72.5568,-38.7181,0.0],[-72.556,-38.7222],[-72.5555,-38.723],[-72.5552,-38.7234],[-72.5547,-38.724],[-72.5554,-38.7285],[-72.5572,-38.73],[-72.5602,-38.7325,0.0],[-72.5639,-38.7348],[-72.5649,-38.7357,0.0],[-72.5664,-38.7351],[-72.5711,-38.734],[-72.5755,-38.733,0.0],[-72.5755,-38.733,0.0],[-72.5764,-38.7306,0.0]]]}"
56,"{""type"":""Polygon"",""coordinates"":[[[-72.6011,-38.7604],[-72.5997,-38.7568],[-72.5954,-38.7548],[-72.5925,-38.7546,0.0],[-72.5922,-38.7545],[-72.592,-38.7544],[-72.5911,-38.7541],[-72.5905,-38.7538],[-72.5902,-38.7536,0.0],[-72.5889,-38.7525],[-72.5881,-38.7489],[-72.5885,-38.7467],[-72.585,-38.7501],[-72.5846,-38.75],[-72.5841,-38.75],[-72.5835,-38.7499],[-72.5828,-38.7499],[-72.5806,-38.7498],[-72.5802,-38.7498],[-72.5825,-38.7531],[-72.5843,-38.7563],[-72.5864,-38.7594],[-72.5874,-38.7612],[-72.5878,-38.7646,0.0],[-72.5914,-38.7651],[-72.5919,-38.765],[-72.5934,-38.7646],[-72.5975,-38.7635],[-72.6005,-38.7623,0.0],[-72.6011,-38.7604]]]}"
57,"{""type"":""Polygon"",""coordinates"":[[[-72.576,-38.7092],[-72.5759,-38.7095],[-72.5759,-38.7097],[-72.5757,-38.7099],[-72.5738,-38.7114],[-72.5711,-38.7142],[-72.5703,-38.7165],[-72.5701,-38.7168],[-72.5699,-38.7169],[-72.5685,-38.7177,0.0],[-72.568,-38.7161],[-72.5682,-38.7111],[-72.5681,-38.7106],[-72.5681,-38.7104],[-72.5682,-38.7103],[-72.57,-38.7094],[-72.5702,-38.7093],[-72.5704,-38.7092],[-72.575,-38.7102],[-72.576,-38.7092]]]}"
58,"{""type"":""Polygon"",""coordinates"":[[[-72.6081,-38.7661],[-72.6079,-38.7655,0.0],[-72.6076,-38.7648],[-72.6075,-38.7647],[-72.6073,-38.7645,0.0],[-72.607,-38.7642],[-72.607,-38.7642,0.0],[-72.607,-38.7642,0.0],[-72.607,-38.7642,0.0],[-72.6062,-38.7639,0.0],[-72.6032,-38.7627],[-72.5984,-38.7613],[-72.5976,-38.7621],[-72.5938,-38.7637,0.0],[-72.5922,-38.7672],[-72.5905,-38.7676],[-72.5903,-38.768],[-72.59,-38.7686],[-72.59,-38.7689],[-72.59,-38.7738,0.0],[-72.5918,-38.7774],[-72.5924,-38.7778],[-72.5949,-38.7778],[-72.5991,-38.78],[-72.5997,-38.7776],[-72.6,-38.7759],[-72.6,-38.7757],[-72.602,-38.7719],[-72.6042,-38.7708],[-72.6046,-38.7707],[-72.6077,-38.7686],[-72.6079,-38.7683],[-72.6081,-38.7661]]]}"
59,"{""type"":""Polygon"",""coordinates"":[[[-72.6311,-38.7147],[-72.6311,-38.7146],[-72.628,-38.7128],[-72.6266,-38.7108],[-72.6256,-38.7093],[-72.6254,-38.709],[-72.6248,-38.7082],[-72.6238,-38.7077,0.0],[-72.6231,-38.7076],[-72.6185,-38.7064],[-72.6192,-38.7091],[-72.6193,-38.7092],[-72.6185,-38.7135],[-72.6161,-38.7145],[-72.6156,-38.7145,0.0],[-72.6155,-38.7145],[-72.6153,-38.7146,0.0],[-72.6152,-38.7146],[-72.6146,-38.7149],[-72.6133,-38.7157,0.0],[-72.612,-38.7165],[-72.6105,-38.7173],[-72.6103,-38.7174],[-72.6098,-38.7177],[-72.6097,-38.7178],[-72.6092,-38.7181],[-72.6113,-38.7187],[-72.6123,-38.7233],[-72.6144,-38.7253],[-72.6145,-38.7254,0.0],[-72.6183,-38.7259],[-72.6192,-38.726,0.0],[-72.6234,-38.7254],[-72.6257,-38.7253],[-72.6269,-38.7235],[-72.6291,-38.7205],[-72.6307,-38.7165],[-72.6311,-38.7147]]]}"
60,"{""type"":""Polygon"",""coordinates"":[[[-72.6131,-38.731,0.0],[-72.611,-38.7281,0.0],[-72.6109,-38.7281],[-72.6094,-38.7274],[-72.6063,-38.7278],[-72.604,-38.7272],[-72.6023,-38.7261],[-72.602,-38.7259],[-72.6005,-38.7248],[-72.5966,-38.7268],[-72.596,-38.7276],[-72.5923,-38.7307],[-72.5887,-38.7332],[-72.5886,-38.7333,0.0],[-72.5886,-38.7333,0.0],[-72.5877,-38.7367],[-72.5904,-38.7384],[-72.5935,-38.7397],[-72.595,-38.7405,0.0],[-72.5983,-38.7425],[-72.601,-38.7424,0.0],[-72.6052,-38.7424],[-72.6064,-38.7422],[-72.6073,-38.7412],[-72.6085,-38.7399],[-72.6114,-38.7362,0.0],[-72.6118,-38.7346],[-72.6131,-38.731,0.0]]]}"
61,"{""type"":""Polygon"",""coordinates"":[[[-72.6213,-38.7313],[-72.6205,-38.7316],[-72.6202,-38.7317],[-72.62,-38.7317],[-72.6199,-38.7318],[-72.6194,-38.7319],[-72.6187,-38.7322],[-72.6157,-38.7355],[-72.6155,-38.7364],[-72.6135,-38.7375],[-72.613,-38.7374],[-72.6102,-38.7371],[-72.6081,-38.7385],[-72.6048,-38.7376],[-72.6011,-38.7369,0.0],[-72.6009,-38.7368,0.0],[-72.5978,-38.7351,0.0],[-72.5962,-38.7343],[-72.598,-38.7316],[-72.5994,-38.7287],[-72.6021,-38.7264],[-72.6031,-38.7249],[-72.6066,-38.7221],[-72.6098,-38.7216],[-72.6139,-38.7214,0.0],[-72.6184,-38.723],[-72.6184,-38.723],[-72.6198,-38.7264],[-72.621,-38.7289],[-72.6213,-38.7313]]]}"
62,"{""type"":""Polygon"",""coordinates"":[[[-72.6083,-38.7668],[-72.6083,-38.767],[-72.6083,-38.7675],[-72.6082,-38.7679],[-72.608,-38.7689],[-72.6075,-38.773],[-72.608,-38.7767,0.0],[-72.6067,-38.7777],[-72.6054,-38.7769],[-72.6025,-38.775],[-72.6006,-38.7704],[-72.6004,-38.7702,0.0],[-72.599,-38.7688],[-72.5987,-38.7641,0.0],[-72.5988,-38.7615,0.0],[-72.5992,-38.76],[-72.6001,-38.7592,0.0],[-72.6025,-38.7591],[-72.6047,-38.7599],[-72.6057,-38.761],[-72.6078,-38.7651],[-72.6082,-38.7661,0.0],[-72.6083,-38.7665],[-72.6083,-38.7668]]]}"
63,"{""type"":""Polygon"",""coordinates"":[[[-72.5974,-38.7634,0.0],[-72.5973,-38.7628,0.0],[-72.5973,-38.7625,0.0],[-72.5951,-38.759,0.0],[-72.5939,-38.7575],[-72.5935,-38.7572,0.0],[-72.5911,-38.7568,0.0],[-72.5869,-38.7565],[-72.5863,-38.7566],[-72.5858,-38.7566],[-72.586,-38.7572],[-72.5866,-38.7595],[-72.585,-38.7641],[-72.5846,-38.7646],[-72.5843,-38.7652],[-72.5831,-38.7665],[-72.5798,-38.7677],[-72.579,-38.7677],[-72.5789,-38.7693],[-72.5802,-38.7712],[-72.5835,-38.7749,0.0],[-72.5868,-38.774],[-72.5887,-38.7735,0.0],[-72.5887,-38.7713],[-72.5888,-38.7709],[-72.5891,-38.7684],[-72.5916,-38.7661],[-72.5957,-38.7666,0.0],[-72.597,-38.7656],[-72.5974,-38.7634,0.0]]]}"
64,"{""type"":""Polygon"",""coordinates"":[[[-72.595,-38.7366,0.0],[-72.5949,-38.7377],[-72.5946,-38.7388],[-72.5938,-38.741],[-72.5918,-38.7452],[-72.5898,-38.7466],[-72.5884,-38.7473],[-72.5857,-38.7469],[-72.5827,-38.7468],[-72.5809,-38.7468],[-72.5805,-38.7467],[-72.5787,-38.7459],[-72.5781,-38.7456],[-72.5752,-38.7441],[-72.575,-38.7439],[-72.5744,-38.7433],[-72.5712,-38.7406],[-72.5706,-38.7381],[-72.5709,-38.7373,0.0],[-72.5729,-38.7333],[-72.5725,-38.7313],[-72.5768,-38.7297,0.0],[-72.5797,-38.7284,0.0],[-72.5797,-38.7284,0.0],[-72.5827,-38.7301],[-72.586,-38.7317,0.0],[-72.586,-38.7317,0.0],[-72.5884,-38.733,0.0],[-72.5908,-38.7341],[-72.5923,-38.7349],[-72.595,-38.7366,0.0]]]}"
65,"{""type"":""Polygon"",""coordinates"":[[[-72.5925,-38.7423],[-72.5921,-38.7453],[-72.5909,-38.7468],[-72.5908,-38.7469],[-72.5907,-38.7471],[-72.5905,-38.7472],[-72.5882,-38.7487],[-72.5844,-38.7478],[-72.5841,-38.7477],[-72.5839,-38.7477],[-72.5806,-38.7469],[-72.5789,-38.7468],[-72.5765,-38.7454],[-72.5755,-38.7445],[-72.575,-38.744],[-72.5717,-38.7409],[-72.573,-38.7384],[-72.5736,-38.7378,0.0],[-72.5754,-38.7363],[-72.5764,-38.7358],[-72.5797,-38.7355,0.0],[-72.5815,-38.7359,0.0],[-72.586,-38.7369],[-72.5878,-38.7388],[-72.5916,-38.7414],[-72.5925,-38.7423]]]}"
66,"{""type"":""Polygon"",""coordinates"":[[[-72.6179,-38.7455],[-72.6174,-38.7491,0.0],[-72.6171,-38.7517,0.0],[-72.6159,-38.7533],[-72.6145,-38.7541,0.0],[-72.6139,-38.754,0.0],[-72.6134,-38.7539,0.0],[-72.6093,-38.7568],[-72.6092,-38.7569],[-72.6055,-38.7538],[-72.6053,-38.7537],[-72.605,-38.7536],[-72.6048,-38.7535],[-72.6046,-38.7534],[-72.6045,-38.7533],[-72.6045,-38.7533],[-72.6045,-38.7532],[-72.6054,-38.7498],[-72.604,-38.7476],[-72.6032,-38.7467],[-72.5989,-38.745],[-72.5982,-38.7446],[-72.5977,-38.7442],[-72.5983,-38.7425],[-72.6011,-38.7399,0.0],[-72.6012,-38.7399,0.0],[-72.6042,-38.7392],[-72.6055,-38.7392],[-72.6073,-38.7401],[-72.6086,-38.7407,0.0],[-72.6102,-38.7415],[-72.6146,-38.7427,0.0],[-72.6163,-38.7435,0.0],[-72.6169,-38.7441],[-72.6177,-38.7452],[-72.6179,-38.7455]]]}"
67,"{""type"":""Polygon"",""coordinates"":[[[-72.6372,-38.7302],[-72.6351,-38.7341],[-72.6349,-38.7344],[-72.6335,-38.7358,0.0],[-72.6297,-38.7389,0.0],[-72.6296,-38.739],[-72.6296,-38.739],[-72.6284,-38.7385,0.0],[-72.6267,-38.7378,0.0],[-72.6235,-38.7365,0.0],[-72.6213,-38.7355],[-72.6175,-38.734,0.0],[-72.6157,-38.7333],[-72.6156,-38.7333],[-72.6152,-38.7286],[-72.6146,-38.7282],[-72.6175,-38.7249,0.0],[-72.6205,-38.7231,0.0],[-72.6217,-38.7217],[-72.6235,-38.718],[-72.6236,-38.7179],[-72.6266,-38.7206],[-72.6269,-38.7232],[-72.6309,-38.7251,0.0],[-72.6329,-38.7229],[-72.6347,-38.7233],[-72.6354,-38.7244],[-72.6366,-38.7283],[-72.6371,-38.7296],[-72.6372,-38.7302]]]}"
68,"{""type"":""Polygon"",""coordinates"":[[[-72.6025,-38.7302],[-72.6008,-38.7293],[-72.5971,-38.7269],[-72.5967,-38.7268],[-72.5926,-38.7262],[-72.5897,-38.7252],[-72.5887,-38.725],[-72.5885,-38.725],[-72.5882,-38.7249],[-72.588,-38.725],[-72.5878,-38.725],[-72.5877,-38.7251],[-72.5851,-38.7266],[-72.5813,-38.727],[-72.5791,-38.7281,0.0],[-72.5787,-38.7303],[-72.5775,-38.7347],[-72.5782,-38.7351,0.0],[-72.5794,-38.7358,0.0],[-72.5825,-38.7395],[-72.5866,-38.74,0.0],[-72.5883,-38.7408],[-72.5883,-38.7408],[-72.5899,-38.7416],[-72.5915,-38.7424],[-72.593,-38.7431,0.0],[-72.5953,-38.7417],[-72.5978,-38.7404,0.0],[-72.5999,-38.7393],[-72.6,-38.7392],[-72.6007,-38.7369,0.0],[-72.6012,-38.7346,0.0],[-72.6025,-38.7302]]]}"
69,"{""type"":""Polygon"",""coordinates"":[[[-72.5987,-38.7598,0.0],[-72.598,-38.758,0.0],[-72.5974,-38.7575,0.0],[-72.5974,-38.7575,0.0],[-72.5973,-38.7575,0.0],[-72.5973,-38.7575,0.0],[-72.5972,-38.7574],[-72.5969,-38.7572,0.0],[-72.5968,-38.7572,0.0],[-72.5967,-38.7571,0.0],[-72.5967,-38.7571,0.0],[-72.5963,-38.7569,0.0],[-72.5961,-38.7568,0.0],[-72.596,-38.7567,0.0],[-72.5958,-38.7566,0.0],[-72.5957,-38.7566,0.0],[-72.5954,-38.7564],[-72.5953,-38.7563,0.0],[-72.5953,-38.7563,0.0],[-72.5919,-38.7544],[-72.5912,-38.7541,0.0],[-72.5912,-38.7541,0.0],[-72.5912,-38.7541,0.0],[-72.5912,-38.7541,0.0],[-72.5911,-38.7541],[-72.5905,-38.7538],[-72.588,-38.7498],[-72.5849,-38.7502],[-72.5847,-38.7502],[-72.5847,-38.7551],[-72.5843,-38.7563],[-72.5864,-38.7594],[-72.5874,-38.7612],[-72.5871,-38.7654],[-72.5915,-38.765],[-72.5918,-38.765],[-72.5924,-38.7647],[-72.5936,-38.7641],[-72.5942,-38.7639],[-72.5943,-38.7638],[-72.598,-38.761],[-72.5987,-38.7598,0.0]]]}"
70,"{""type"":""Polygon"",""coordinates"":[[[-72.6371,-38.7365],[-72.637,-38.7368,0.0],[-72.6355,-38.7393],[-72.6339,-38.7428],[-72.6333,-38.745,0.0],[-72.6295,-38.7474,0.0],[-72.6294,-38.7474,0.0],[-72.6289,-38.7474,0.0],[-72.6288,-38.7474,0.0],[-72.6288,-38.7474,0.0],[-72.6287,-38.7474,0.0],[-72.6287,-38.7474,0.0],[-72.628,-38.7471],[-72.6259,-38.7462,0.0],[-72.6233,-38.745],[-72.6225,-38.7446],[-72.6215,-38.7442],[-72.6187,-38.7428],[-72.6166,-38.7422],[-72.6157,-38.7419],[-72.6155,-38.7418],[-72.6151,-38.7412,0.0],[-72.6147,-38.7401,0.0],[-72.6147,-38.739,0.0],[-72.615,-38.7369],[-72.6153,-38.7362],[-72.6179,-38.7325,0.0],[-72.6192,-38.7304,0.0],[-72.62,-38.7292,0.0],[-72.6204,-38.7288,0.0],[-72.6204,-38.7288,0.0],[-72.6207,-38.7288,0.0],[-72.6208,-38.7288],[-72.6211,-38.7289],[-72.6226,-38.729],[-72.6267,-38.7289,0.0],[-72.6312,-38.7309],[-72.6314,-38.731],[-72.6357,-38.7334],[-72.6364,-38.7348],[-72.6371,-38.7365]]]}"
71,"{""type"":""Polygon"",""coordinates"":[[[-72.5769,-38.7306,0.0],[-72.5758,-38.7334,0.0],[-72.5748,-38.7342],[-72.5709,-38.7356,0.0],[-72.5692,-38.7363],[-72.5653,-38.7378],[-72.5651,-38.7378],[-72.5642,-38.7375],[-72.5625,-38.7368],[-72.5622,-38.7366],[-72.5608,-38.7358],[-72.5606,-38.7357],[-72.5604,-38.7355],[-72.557,-38.7323],[-72.5567,-38.7321],[-72.5555,-38.729],[-72.5554,-38.7289],[-72.5553,-38.7281],[-72.5553,-38.728],[-72.5554,-38.7277],[-72.5572,-38.7246],[-72.5592,-38.7222],[-72.5609,-38.7221,0.0],[-72.5635,-38.7218,0.0],[-72.5672,-38.7212],[-72.5691,-38.7205],[-72.5707,-38.7202,0.0],[-72.5712,-38.7211],[-72.5732,-38.7243],[-72.5743,-38.7252,0.0],[-72.5743,-38.7254],[-72.5768,-38.7296,0.0],[-72.5769,-38.7306,0.0]]]}"
72,"{""type"":""Polygon"",""coordinates"":[[[-72.6515,-38.7598],[-72.648,-38.7565],[-72.6456,-38.754],[-72.6452,-38.754],[-72.6435,-38.7539],[-72.6418,-38.7538],[-72.6389,-38.751],[-72.6388,-38.7509],[-72.6381,-38.7506],[-72.6373,-38.7504,0.0],[-72.636,-38.7514],[-72.6327,-38.7525,0.0],[-72.6297,-38.755],[-72.6269,-38.7586],[-72.6262,-38.7589],[-72.6253,-38.7595,0.0],[-72.6259,-38.7602],[-72.6269,-38.7612],[-72.6279,-38.7613],[-72.6322,-38.7612],[-72.6358,-38.7614],[-72.6385,-38.7617],[-72.6391,-38.7616],[-72.6407,-38.7614],[-72.6428,-38.7612],[-72.6432,-38.7612],[-72.6434,-38.7611],[-72.6447,-38.7611],[-72.6482,-38.7627],[-72.6515,-38.7598]]]}"
73,"{""type"":""Polygon"",""coordinates"":[[[-72.6209,-38.7209,0.0],[-72.6206,-38.7198,0.0],[-72.6201,-38.7189,0.0],[-72.619,-38.715],[-72.6186,-38.7145],[-72.6168,-38.7145],[-72.6161,-38.7145],[-72.6156,-38.7145,0.0],[-72.6155,-38.7145],[-72.6153,-38.7146],[-72.6152,-38.7146],[-72.6133,-38.7157,0.0],[-72.6097,-38.7178],[-72.6089,-38.7182],[-72.6085,-38.7185],[-72.6084,-38.7186],[-72.6076,-38.719],[-72.6075,-38.7191],[-72.6069,-38.7195],[-72.6065,-38.7198],[-72.6064,-38.72],[-72.606,-38.7203],[-72.6054,-38.721],[-72.6053,-38.7212],[-72.6031,-38.7249],[-72.6023,-38.7261],[-72.6043,-38.7277],[-72.6046,-38.7279],[-72.6049,-38.7279],[-72.6082,-38.728],[-72.6101,-38.7285],[-72.6104,-38.7286],[-72.612,-38.7285],[-72.6152,-38.7282,0.0],[-72.6188,-38.7257,0.0],[-72.6205,-38.7226],[-72.6209,-38.7209,0.0]]]}"
74,"{""type"":""Polygon"",""coordinates"":[[[-72.5986,-38.7393],[-72.5986,-38.7403],[-72.5975,-38.7426],[-72.596,-38.7462],[-72.5959,-38.7463],[-72.5932,-38.7488],[-72.5905,-38.748],[-72.5879,-38.7512],[-72.5878,-38.7512],[-72.5878,-38.7512],[-72.5844,-38.7478],[-72.5841,-38.7477],[-72.5839,-38.7477],[-72.5806,-38.7469],[-72.579,-38.7468],[-72.5765,-38.7454],[-72.5755,-38.7445],[-72.575,-38.744],[-72.5738,-38.7408],[-72.5755,-38.7383,0.0],[-72.5768,-38.7342,0.0],[-72.5778,-38.7336],[-72.5795,-38.7332],[-72.583,-38.7313],[-72.5863,-38.7327,0.0],[-72.5878,-38.7335],[-72.5909,-38.7348],[-72.5913,-38.735],[-72.5925,-38.7359],[-72.5957,-38.7377],[-72.5973,-38.7385],[-72.5986,-38.7393]]]}"
75,"{""type"":""Polygon"",""coordinates"":[[[-72.5977,-38.7351,0.0],[-72.5965,-38.7342],[-72.593,-38.7323],[-72.59,-38.7308],[-72.5854,-38.7288],[-72.5852,-38.7288],[-72.5847,-38.7291],[-72.5841,-38.7293],[-72.5798,-38.7282],[-72.5795,-38.7283],[-72.5793,-38.7284],[-72.576,-38.7318],[-72.5748,-38.7323,0.0],[-72.5743,-38.7327,0.0],[-72.5742,-38.7369],[-72.5735,-38.7378,0.0],[-72.5731,-38.7384],[-72.5728,-38.74],[-72.5735,-38.7409],[-72.5771,-38.7428],[-72.5784,-38.7435],[-72.5811,-38.7449],[-72.5856,-38.747],[-72.5884,-38.7474],[-72.5898,-38.7466],[-72.5919,-38.7452],[-72.5928,-38.7432],[-72.5938,-38.741],[-72.5972,-38.7379],[-72.5974,-38.7374,0.0],[-72.5977,-38.7362],[-72.5977,-38.7351,0.0]]]}"
76,"{""type"":""Polygon"",""coordinates"":[[[-72.6337,-38.7163],[-72.6335,-38.7126,0.0],[-72.6335,-38.7126,0.0],[-72.6335,-38.7126],[-72.6309,-38.713],[-72.6285,-38.7109],[-72.6254,-38.7073],[-72.6241,-38.7062],[-72.6196,-38.708],[-72.6192,-38.7091],[-72.6193,-38.7092],[-72.6185,-38.7135],[-72.6161,-38.7145],[-72.6156,-38.7145,0.0],[-72.6155,-38.7145],[-72.6153,-38.7146],[-72.6152,-38.7146],[-72.6146,-38.7149],[-72.614,-38.7153],[-72.6133,-38.7157,0.0],[-72.6131,-38.7158],[-72.6144,-38.717],[-72.6175,-38.7184],[-72.6193,-38.7203],[-72.6237,-38.721],[-72.6245,-38.7214,0.0],[-72.6263,-38.7216],[-72.6279,-38.7215],[-72.6284,-38.7214],[-72.6317,-38.7192],[-72.6335,-38.7171],[-72.6337,-38.7163]]]}"
77,"{""type"":""Polygon"",""coordinates"":[[[-72.7651,-38.7635],[-72.7644,-38.7629],[-72.7635,-38.7622],[-72.7635,-38.7622],[-72.7631,-38.7622],[-72.7628,-38.7622],[-72.7624,-38.7622],[-72.762,-38.7622],[-72.7587,-38.7587],[-72.7576,-38.759],[-72.7565,-38.7592],[-72.755,-38.7595],[-72.7519,-38.7567],[-72.7519,-38.7553],[-72.7519,-38.7549],[-72.75,-38.758],[-72.7471,-38.759],[-72.7466,-38.759,0.0],[-72.7461,-38.7591,0.0],[-72.7447,-38.7604],[-72.7437,-38.7613],[-72.742,-38.7649],[-72.7423,-38.765],[-72.7448,-38.7658],[-72.7483,-38.7662],[-72.7508,-38.7677],[-72.754,-38.7705,0.0],[-72.7556,-38.7722],[-72.7583,-38.7709],[-72.7606,-38.7701,0.0],[-72.764,-38.7675],[-72.7651,-38.7635]]]}"
78,"{""type"":""Polygon"",""coordinates"":[[[-72.6352,-38.7393],[-72.6328,-38.7377,0.0],[-72.6324,-38.7376,0.0],[-72.6301,-38.7366,0.0],[-72.6282,-38.7349],[-72.6281,-38.7349],[-72.628,-38.7349],[-72.6271,-38.7351],[-72.6228,-38.7344,0.0],[-72.6208,-38.7338],[-72.6207,-38.7338],[-72.6178,-38.7347],[-72.6143,-38.7353],[-72.6133,-38.7373,0.0],[-72.6123,-38.7393],[-72.6105,-38.7419],[-72.6121,-38.7436],[-72.6131,-38.7442],[-72.6171,-38.7461],[-72.6172,-38.7461],[-72.6219,-38.746],[-72.6263,-38.7482],[-72.6283,-38.7493],[-72.6287,-38.7494],[-72.6318,-38.7482],[-72.632,-38.7481],[-72.6334,-38.745],[-72.6338,-38.7428],[-72.6352,-38.7393]]]}"
79,"{""type"":""Polygon"",""coordinates"":[[[-72.6017,-38.7367],[-72.5975,-38.7341],[-72.5944,-38.7325],[-72.5929,-38.7317],[-72.5898,-38.7301],[-72.5861,-38.7289],[-72.5845,-38.7286],[-72.584,-38.7288],[-72.582,-38.7298,0.0],[-72.5791,-38.7334],[-72.5778,-38.7336],[-72.5771,-38.7345,0.0],[-72.5758,-38.7384,0.0],[-72.5742,-38.7408],[-72.5742,-38.7408],[-72.5742,-38.7408],[-72.5773,-38.7424],[-72.5797,-38.7437],[-72.581,-38.7443],[-72.5838,-38.7458,0.0],[-72.5848,-38.7463],[-72.5882,-38.7485],[-72.5929,-38.7477],[-72.5945,-38.7461],[-72.5959,-38.744],[-72.597,-38.7427],[-72.6008,-38.7398],[-72.6017,-38.7367]]]}"
80,"{""type"":""Polygon"",""coordinates"":[[[-72.608,-38.7618],[-72.6058,-38.7587],[-72.6052,-38.7583],[-72.605,-38.7582],[-72.6017,-38.7576],[-72.5997,-38.7568],[-72.5962,-38.7541],[-72.592,-38.7544],[-72.5911,-38.7541],[-72.5887,-38.7522],[-72.5878,-38.7513],[-72.5878,-38.7514],[-72.5872,-38.752],[-72.5866,-38.7558],[-72.586,-38.7572],[-72.5874,-38.7612],[-72.5886,-38.7641,0.0],[-72.5911,-38.7662],[-72.5958,-38.767,0.0],[-72.5976,-38.7659,0.0],[-72.6006,-38.7655],[-72.6044,-38.7651,0.0],[-72.6072,-38.7644],[-72.608,-38.7618]]]}"
81,"{""type"":""Polygon"",""coordinates"":[[[-72.5935,-38.7452],[-72.593,-38.7433,0.0],[-72.5898,-38.7416],[-72.5883,-38.7408,0.0],[-72.5867,-38.74,0.0],[-72.5852,-38.7396],[-72.5807,-38.7401,0.0],[-72.58,-38.7405,0.0],[-72.5784,-38.742],[-72.5766,-38.7448],[-72.5765,-38.7454],[-72.5789,-38.7468],[-72.5806,-38.7469],[-72.5839,-38.7477],[-72.5879,-38.7504],[-72.5909,-38.7477],[-72.5925,-38.7463],[-72.5935,-38.7452]]]}"
