"ID","walkshed.text"
98,"{""type"":""Polygon"",""coordinates"":[[[-71.3461,-29.9779,0.0],[-71.3456,-29.9815],[-71.3453,-29.9846,0.0],[-71.3451,-29.9866],[-71.3451,-29.9896],[-71.3451,-29.9901],[-71.3451,-29.9907],[-71.345,-29.991],[-71.345,-29.991],[-71.3426,-29.9913],[-71.3385,-29.9926],[-71.338,-29.9917],[-71.3335,-29.9921],[-71.3334,-29.9922],[-71.3333,-29.9924],[-71.3328,-29.9926],[-71.3301,-29.9927],[-71.329,-29.9927],[-71.3287,-29.9903],[-71.3286,-29.9894],[-71.3287,-29.9889],[-71.3287,-29.9881],[-71.3302,-29.9851],[-71.3286,-29.9804],[-71.3288,-29.98],[-71.3297,-29.9791],[-71.3313,-29.9779,0.0],[-71.3328,-29.9776],[-71.3336,-29.9786],[-71.3336,-29.9786],[-71.3358,-29.9803],[-71.3384,-29.977],[-71.3384,-29.9764],[-71.3391,-29.9763],[-71.3397,-29.9762],[-71.3398,-29.9761],[-71.3434,-29.9771,0.0],[-71.3459,-29.9778,0.0],[-71.3461,-29.9779,0.0]]]}"
99,"{""type"":""Polygon"",""coordinates"":[[[-71.2537,-29.8862,0.0],[-71.2525,-29.8881],[-71.2505,-29.8902],[-71.2513,-29.8938],[-71.2512,-29.8938],[-71.2509,-29.8938],[-71.2506,-29.8938],[-71.2504,-29.8938],[-71.2462,-29.8979],[-71.2462,-29.8978],[-71.246,-29.8966],[-71.2457,-29.8953],[-71.2437,-29.8913,0.0],[-71.2436,-29.8909],[-71.2435,-29.8907],[-71.2393,-29.8883],[-71.2365,-29.8904],[-71.2331,-29.8917],[-71.2312,-29.8899],[-71.2304,-29.8884],[-71.2331,-29.8843],[-71.2365,-29.8819],[-71.2373,-29.8807],[-71.2381,-29.8795],[-71.2383,-29.8792,0.0],[-71.2389,-29.8782],[-71.2403,-29.8773,0.0],[-71.244,-29.878],[-71.246,-29.8789],[-71.2477,-29.8798],[-71.2508,-29.8819],[-71.2526,-29.8857,0.0],[-71.2537,-29.8862,0.0]]]}"
100,"{""type"":""Polygon"",""coordinates"":[[[-71.2489,-29.9159,0.0],[-71.2478,-29.9172,0.0],[-71.2465,-29.9204],[-71.2461,-29.9211],[-71.2458,-29.9252],[-71.2462,-29.9261],[-71.2419,-29.9255],[-71.2418,-29.9252],[-71.2416,-29.9246],[-71.2414,-29.9237],[-71.2409,-29.9198],[-71.2415,-29.9166],[-71.2439,-29.9126,0.0],[-71.2468,-29.913],[-71.2489,-29.9159,0.0]]]}"
101,"{""type"":""Polygon"",""coordinates"":[[[-71.2582,-29.9709],[-71.2572,-29.9737],[-71.2555,-29.9751],[-71.2551,-29.9754],[-71.2529,-29.9769],[-71.2498,-29.973],[-71.2497,-29.973],[-71.2497,-29.9728],[-71.2495,-29.9719],[-71.2484,-29.9689],[-71.2476,-29.9661],[-71.2443,-29.9633],[-71.2448,-29.9613],[-71.2464,-29.9612],[-71.2504,-29.9615,0.0],[-71.2509,-29.9619],[-71.251,-29.962],[-71.2509,-29.9621],[-71.2505,-29.9625],[-71.2498,-29.9641],[-71.2532,-29.9671],[-71.2555,-29.9692],[-71.2565,-29.9698],[-71.2571,-29.9702],[-71.2582,-29.9709]]]}"
102,"{""type"":""Polygon"",""coordinates"":[[[-71.2665,-29.934],[-71.2663,-29.938],[-71.2652,-29.941],[-71.2645,-29.9429],[-71.2632,-29.9455],[-71.2628,-29.9454],[-71.26,-29.9447],[-71.2591,-29.9445],[-71.2548,-29.9435],[-71.2536,-29.9434],[-71.2523,-29.943],[-71.2504,-29.9393],[-71.2488,-29.9389],[-71.249,-29.9384],[-71.2497,-29.9338],[-71.2498,-29.9334],[-71.2505,-29.9311],[-71.2517,-29.9289],[-71.2536,-29.926,0.0],[-71.258,-29.9267],[-71.2615,-29.9293],[-71.2659,-29.931],[-71.2659,-29.9311],[-71.2665,-29.934]]]}"
103,"{""type"":""Polygon"",""coordinates"":[[[-71.3112,-29.9655],[-71.3097,-29.961],[-71.3091,-29.9592],[-71.3084,-29.9578],[-71.3052,-29.9584],[-71.3043,-29.9586],[-71.3041,-29.9587],[-71.3003,-29.9601],[-71.2974,-29.9587],[-71.2967,-29.9583],[-71.296,-29.9579],[-71.2954,-29.9575],[-71.2948,-29.9572],[-71.2924,-29.9558],[-71.2915,-29.956],[-71.2911,-29.9609],[-71.2912,-29.9617],[-71.2927,-29.9661],[-71.2965,-29.9687],[-71.2969,-29.969],[-71.2984,-29.97],[-71.3011,-29.9701],[-71.3038,-29.9701],[-71.3051,-29.97],[-71.3064,-29.9691],[-71.3083,-29.9666],[-71.3111,-29.9658],[-71.3112,-29.9655]]]}"
104,"{""type"":""Polygon"",""coordinates"":[[[-71.3533,-29.9543],[-71.3529,-29.9564],[-71.3525,-29.9602],[-71.3522,-29.9609],[-71.3506,-29.9631],[-71.3491,-29.9653],[-71.3471,-29.9659],[-71.3462,-29.9659],[-71.3414,-29.9662],[-71.3391,-29.9657],[-71.3374,-29.9652],[-71.3361,-29.9649],[-71.3359,-29.9648,0.0],[-71.3334,-29.9629],[-71.3324,-29.9621],[-71.3327,-29.9595],[-71.3358,-29.956],[-71.3358,-29.9554],[-71.3358,-29.9549],[-71.3358,-29.9547],[-71.3358,-29.9545],[-71.3358,-29.9542],[-71.3359,-29.9537],[-71.3371,-29.9511],[-71.3389,-29.9491],[-71.3427,-29.9485,0.0],[-71.3458,-29.949,0.0],[-71.3464,-29.9491,0.0],[-71.3493,-29.9509],[-71.3511,-29.9523],[-71.3524,-29.9534],[-71.3533,-29.9543]]]}"
105,"{""type"":""Polygon"",""coordinates"":[[[-71.3145,-29.9644],[-71.3145,-29.9644,0.0],[-71.3145,-29.9644,0.0],[-71.3142,-29.9646,0.0],[-71.3114,-29.965],[-71.3091,-29.9636],[-71.3061,-29.9611],[-71.3037,-29.9617],[-71.3004,-29.9612],[-71.3004,-29.9612],[-71.2976,-29.9621],[-71.2962,-29.9627],[-71.2956,-29.9631],[-71.2944,-29.9644],[-71.2941,-29.9659],[-71.2941,-29.9661],[-71.2941,-29.9677],[-71.2937,-29.9721],[-71.2955,-29.9753],[-71.2992,-29.9765],[-71.3028,-29.9767],[-71.3051,-29.9752],[-71.3061,-29.9745],[-71.3104,-29.9744],[-71.311,-29.9745],[-71.3133,-29.9735],[-71.314,-29.9731],[-71.3134,-29.9709],[-71.3134,-29.9708],[-71.3131,-29.9705],[-71.3117,-29.968],[-71.3137,-29.965,0.0],[-71.3145,-29.9646],[-71.3145,-29.9644]]]}"
106,"{""type"":""Polygon"",""coordinates"":[[[-71.335,-29.9884],[-71.335,-29.9886],[-71.3345,-29.9908],[-71.3342,-29.9933],[-71.3348,-29.996],[-71.3347,-29.9964],[-71.3347,-29.9965],[-71.3341,-29.9982],[-71.3341,-29.9983],[-71.3311,-29.9982],[-71.3295,-30.0005,0.0],[-71.3295,-30.0005],[-71.3294,-30.0006],[-71.3282,-30.0012],[-71.3268,-30.0007],[-71.3231,-29.9986],[-71.3216,-29.9965],[-71.3183,-29.996],[-71.3168,-29.9967],[-71.3166,-29.9968],[-71.3157,-29.9966],[-71.3156,-29.9966],[-71.3192,-29.9951],[-71.321,-29.9929],[-71.3216,-29.9894],[-71.3209,-29.9878],[-71.3219,-29.9886],[-71.3247,-29.989],[-71.3272,-29.9866],[-71.3274,-29.9863],[-71.3308,-29.9849],[-71.3325,-29.9856],[-71.3341,-29.9865,0.0],[-71.3349,-29.988],[-71.335,-29.9884]]]}"
107,"{""type"":""Polygon"",""coordinates"":[[[-71.2695,-29.967],[-71.266,-29.9642],[-71.2666,-29.9617,0.0],[-71.2681,-29.9602],[-71.2674,-29.9593],[-71.2639,-29.9577],[-71.2613,-29.9562,0.0],[-71.2613,-29.9562,0.0],[-71.2612,-29.9562,0.0],[-71.2612,-29.9563],[-71.2598,-29.9564],[-71.2586,-29.9565],[-71.2585,-29.9565],[-71.2559,-29.9582],[-71.2533,-29.9618],[-71.2521,-29.963,0.0],[-71.2497,-29.9654],[-71.2497,-29.9659],[-71.2511,-29.9692],[-71.2542,-29.9712],[-71.2576,-29.9735],[-71.2598,-29.9746],[-71.2612,-29.9751],[-71.2628,-29.9747],[-71.2648,-29.9731],[-71.2673,-29.9715],[-71.2681,-29.971],[-71.2695,-29.967]]]}"
108,"{""type"":""Polygon"",""coordinates"":[[[-71.222,-29.9128],[-71.2207,-29.9117],[-71.2207,-29.9117,0.0],[-71.2206,-29.9117],[-71.2205,-29.9118],[-71.2203,-29.9118],[-71.2188,-29.9124,0.0],[-71.2149,-29.913],[-71.2135,-29.9129],[-71.212,-29.9138],[-71.2114,-29.9141],[-71.2107,-29.9146],[-71.2073,-29.9165],[-71.2051,-29.9166],[-71.2047,-29.9167],[-71.2029,-29.9176],[-71.199,-29.9193],[-71.2016,-29.922],[-71.2059,-29.9245],[-71.2099,-29.926],[-71.2112,-29.9258],[-71.2148,-29.9249],[-71.2151,-29.9248],[-71.2152,-29.9248,0.0],[-71.218,-29.9218],[-71.2181,-29.9217],[-71.2202,-29.9177],[-71.2205,-29.917],[-71.222,-29.9128]]]}"
109,"{""type"":""Polygon"",""coordinates"":[[[-71.2491,-29.8752],[-71.2484,-29.8765],[-71.2462,-29.88],[-71.2461,-29.88],[-71.2444,-29.8821],[-71.2421,-29.8849],[-71.2412,-29.8861],[-71.2375,-29.8851],[-71.2331,-29.8843],[-71.2314,-29.884],[-71.231,-29.884],[-71.2308,-29.8838],[-71.2275,-29.8807],[-71.2266,-29.8802],[-71.2274,-29.8763],[-71.2289,-29.8717,0.0],[-71.2324,-29.8689],[-71.2331,-29.8686],[-71.2339,-29.8684],[-71.2388,-29.8683],[-71.239,-29.8683],[-71.2424,-29.8706,0.0],[-71.2455,-29.8724],[-71.2478,-29.874],[-71.2491,-29.8752]]]}"
