"ID","walkshed.text"
93,"{""type"":""Polygon"",""coordinates"":[[[-73.1691,-37.0926],[-73.1684,-37.0929],[-73.1672,-37.0933],[-73.1665,-37.0934],[-73.1647,-37.0934],[-73.1619,-37.0957],[-73.1601,-37.0968],[-73.156,-37.098],[-73.152,-37.0969],[-73.1518,-37.0968],[-73.1512,-37.0962],[-73.1494,-37.0937],[-73.1491,-37.0932],[-73.149,-37.093],[-73.1478,-37.09],[-73.1477,-37.0897],[-73.1479,-37.0894],[-73.1487,-37.0886],[-73.1517,-37.0848],[-73.1527,-37.0824],[-73.1528,-37.0824],[-73.155,-37.0821],[-73.1584,-37.0807],[-73.1585,-37.0806],[-73.1591,-37.0805],[-73.1599,-37.0808],[-73.1619,-37.0813],[-73.1651,-37.0816],[-73.1662,-37.0819],[-73.1667,-37.0831],[-73.1664,-37.0844],[-73.1659,-37.0849],[-73.1652,-37.0888],[-73.1668,-37.0908],[-73.1691,-37.0926]]]}"
94,"{""type"":""Polygon"",""coordinates"":[[[-73.1642,-37.0898],[-73.164,-37.0883],[-73.1618,-37.0844],[-73.1575,-37.0837],[-73.1568,-37.0829],[-73.1566,-37.0827],[-73.1537,-37.0833],[-73.1526,-37.0845],[-73.1514,-37.087],[-73.1485,-37.0886],[-73.1483,-37.0887],[-73.1482,-37.0887],[-73.1477,-37.0889],[-73.1468,-37.0896],[-73.1452,-37.0928],[-73.145,-37.0944],[-73.1455,-37.0947],[-73.1456,-37.0948],[-73.1467,-37.0952],[-73.15,-37.0987],[-73.1519,-37.0997],[-73.1521,-37.0997],[-73.1571,-37.1002],[-73.1601,-37.0968],[-73.1619,-37.0957],[-73.1622,-37.0913],[-73.1641,-37.09],[-73.1642,-37.0898]]]}"
95,"{""type"":""Polygon"",""coordinates"":[[[-73.1625,-37.0828],[-73.162,-37.0839],[-73.1617,-37.0843],[-73.1587,-37.0835],[-73.1541,-37.0838],[-73.1532,-37.0841],[-73.1499,-37.0834],[-73.1481,-37.0831],[-73.1475,-37.0823],[-73.1463,-37.0776],[-73.1461,-37.0773],[-73.1456,-37.0767],[-73.1455,-37.0758],[-73.1455,-37.0751],[-73.1467,-37.0703],[-73.1493,-37.0724],[-73.153,-37.0739],[-73.1556,-37.0732],[-73.1557,-37.0731],[-73.1586,-37.0737],[-73.1616,-37.0733],[-73.1619,-37.0738],[-73.1614,-37.0752],[-73.1624,-37.0797],[-73.1625,-37.0828]]]}"
96,"{""type"":""Polygon"",""coordinates"":[[[-73.1711,-37.0876],[-73.169,-37.0865],[-73.1691,-37.0824],[-73.1693,-37.0808],[-73.1683,-37.0808],[-73.1677,-37.0808],[-73.1634,-37.0788],[-73.163,-37.0782],[-73.1624,-37.0776],[-73.1609,-37.0769],[-73.1559,-37.0768],[-73.1553,-37.077],[-73.1548,-37.0771],[-73.1542,-37.0773],[-73.1534,-37.0777],[-73.1533,-37.0796],[-73.155,-37.084],[-73.1546,-37.0845],[-73.1544,-37.0895],[-73.1565,-37.0933],[-73.1612,-37.0935],[-73.1616,-37.0936],[-73.1647,-37.0934],[-73.1658,-37.0929],[-73.1675,-37.092],[-73.1702,-37.088],[-73.1705,-37.0879],[-73.1711,-37.0876]]]}"
97,"{""type"":""Polygon"",""coordinates"":[[[-73.1648,-37.09],[-73.1645,-37.0883],[-73.163,-37.0869],[-73.1618,-37.084],[-73.1616,-37.084],[-73.1568,-37.0829],[-73.1563,-37.0826],[-73.1562,-37.0825],[-73.1561,-37.0824],[-73.156,-37.0824],[-73.1558,-37.0823],[-73.153,-37.0822],[-73.1525,-37.0822],[-73.1509,-37.0852],[-73.1503,-37.0866],[-73.1477,-37.0889],[-73.1459,-37.0891],[-73.1457,-37.0902],[-73.1453,-37.0929],[-73.1452,-37.0943],[-73.1456,-37.0947],[-73.1497,-37.0975],[-73.15,-37.0977],[-73.1512,-37.0982],[-73.1558,-37.0991],[-73.156,-37.0991],[-73.156,-37.0991],[-73.1601,-37.0968],[-73.1619,-37.0957],[-73.1627,-37.0913],[-73.1646,-37.0903],[-73.1648,-37.09]]]}"
98,"{""type"":""Polygon"",""coordinates"":[[[-73.1675,-37.0833],[-73.1669,-37.0853],[-73.1666,-37.0856],[-73.1638,-37.0882],[-73.1615,-37.0892],[-73.1596,-37.088],[-73.1588,-37.0862],[-73.1587,-37.0859],[-73.1586,-37.0856],[-73.1575,-37.082],[-73.1538,-37.0813],[-73.1527,-37.0812],[-73.1524,-37.0811],[-73.1524,-37.0811],[-73.1517,-37.0806],[-73.1513,-37.0802],[-73.1507,-37.079],[-73.1502,-37.0776],[-73.1501,-37.0769],[-73.1537,-37.0748],[-73.1541,-37.0746],[-73.156,-37.0744],[-73.1569,-37.0746],[-73.1581,-37.075],[-73.1612,-37.0768],[-73.1623,-37.0783],[-73.1626,-37.0786],[-73.1659,-37.0811],[-73.1671,-37.0816],[-73.1675,-37.0833]]]}"
99,"{""type"":""Polygon"",""coordinates"":[[[-73.163,-37.0869],[-73.162,-37.0856],[-73.1615,-37.0854],[-73.158,-37.0849],[-73.1553,-37.0855],[-73.1543,-37.0866],[-73.1502,-37.089],[-73.1498,-37.0888],[-73.1497,-37.0887],[-73.1495,-37.0887],[-73.1494,-37.0886],[-73.1492,-37.0886],[-73.149,-37.0886],[-73.1488,-37.0886],[-73.1487,-37.0886],[-73.1485,-37.0886],[-73.1483,-37.0887],[-73.1482,-37.0887],[-73.1463,-37.0923],[-73.1462,-37.0924],[-73.1459,-37.0931],[-73.1458,-37.0933],[-73.1458,-37.0941],[-73.146,-37.0944],[-73.1464,-37.0948],[-73.1466,-37.095],[-73.1499,-37.0987],[-73.1519,-37.0997],[-73.1522,-37.0997],[-73.154,-37.0993],[-73.1572,-37.1013],[-73.1574,-37.1016],[-73.1592,-37.1033],[-73.1594,-37.1032],[-73.159,-37.103],[-73.159,-37.1029],[-73.1588,-37.1027],[-73.1571,-37.1003],[-73.1601,-37.0968],[-73.1619,-37.0957],[-73.1616,-37.0955],[-73.16,-37.0946],[-73.1615,-37.0903],[-73.1623,-37.0897],[-73.1627,-37.0895],[-73.163,-37.0869]]]}"
100,"{""type"":""Polygon"",""coordinates"":[[[-73.1655,-37.0825],[-73.1655,-37.0836],[-73.165,-37.0841],[-73.1623,-37.0869],[-73.1619,-37.0873],[-73.1615,-37.0869],[-73.1602,-37.0853],[-73.1587,-37.0835],[-73.1575,-37.082],[-73.1538,-37.0813],[-73.1513,-37.0815],[-73.151,-37.0814],[-73.1487,-37.0801],[-73.1485,-37.0799],[-73.1484,-37.0798],[-73.1483,-37.0797],[-73.1481,-37.0795],[-73.1455,-37.0758],[-73.1455,-37.0751],[-73.1474,-37.0726],[-73.1492,-37.0729],[-73.1521,-37.0738],[-73.1557,-37.0731],[-73.1586,-37.0737],[-73.1616,-37.0732],[-73.1621,-37.0736],[-73.1626,-37.0786],[-73.1655,-37.0825]]]}"
101,"{""type"":""Polygon"",""coordinates"":[[[-73.1748,-36.9968],[-73.1722,-36.9957],[-73.1708,-36.9952],[-73.1663,-36.9946],[-73.1659,-36.9944],[-73.1654,-36.9942],[-73.1635,-36.9941],[-73.1635,-36.9945],[-73.1633,-36.9961],[-73.1633,-36.9963],[-73.1632,-36.9973],[-73.1631,-36.9979],[-73.163,-36.9984],[-73.1629,-36.999],[-73.1628,-36.9996],[-73.1627,-37.0001],[-73.1626,-37.0006],[-73.1624,-37.0011],[-73.1623,-37.0018],[-73.1592,-37.0055],[-73.1571,-37.0067],[-73.1571,-37.0067],[-73.1571,-37.0067],[-73.158,-37.0082],[-73.1593,-37.0099],[-73.161,-37.0091],[-73.1621,-37.0085],[-73.1657,-37.0072],[-73.1656,-37.0062],[-73.1656,-37.0062],[-73.1672,-37.0015],[-73.1674,-37.0014],[-73.1679,-37.0011],[-73.1684,-37.0008],[-73.169,-37.0004],[-73.1699,-36.9999],[-73.1739,-36.9993],[-73.174,-36.9993],[-73.1748,-36.9968]]]}"
102,"{""type"":""Polygon"",""coordinates"":[[[-73.1755,-36.9966],[-73.1747,-36.9992],[-73.1741,-36.9993],[-73.174,-36.9993],[-73.1739,-36.9993],[-73.1699,-36.9999],[-73.169,-37.0004],[-73.1684,-37.0008],[-73.1679,-37.0011],[-73.1674,-37.0014],[-73.1672,-37.0015],[-73.1668,-37.0018],[-73.1663,-37.0021],[-73.165,-37.0066],[-73.165,-37.0066],[-73.1647,-37.0068],[-73.1614,-37.008],[-73.1598,-37.0088],[-73.1597,-37.0089],[-73.1596,-37.0088],[-73.1584,-37.0073],[-73.1582,-37.0069],[-73.1587,-37.0065],[-73.1619,-37.0028],[-73.1621,-37.0023],[-73.1623,-37.0018],[-73.1624,-37.0011],[-73.1626,-37.0006],[-73.1627,-37.0001],[-73.1628,-36.9996],[-73.1629,-36.999],[-73.163,-36.9984],[-73.1631,-36.9979],[-73.1633,-36.9961],[-73.1635,-36.9945],[-73.1635,-36.9943],[-73.1651,-36.994],[-73.1655,-36.9939],[-73.1657,-36.9939],[-73.1706,-36.9946],[-73.1747,-36.9963],[-73.1755,-36.9966]]]}"
103,"{""type"":""Polygon"",""coordinates"":[[[-73.1651,-37.0175],[-73.1645,-37.0185],[-73.1616,-37.0203],[-73.1592,-37.0212],[-73.1568,-37.0222],[-73.1559,-37.0225],[-73.1545,-37.0228],[-73.1528,-37.0231],[-73.1516,-37.0232],[-73.1492,-37.0221],[-73.1491,-37.0197],[-73.1491,-37.0197],[-73.1451,-37.0167],[-73.1449,-37.0167],[-73.1447,-37.0167],[-73.1446,-37.0167],[-73.1437,-37.016],[-73.1431,-37.014],[-73.1439,-37.0133],[-73.1463,-37.0122],[-73.1482,-37.0079],[-73.1501,-37.0073],[-73.1527,-37.0065],[-73.153,-37.0064],[-73.1577,-37.0068],[-73.1588,-37.0064],[-73.16,-37.0079],[-73.1609,-37.0091],[-73.1616,-37.01],[-73.1619,-37.0105],[-73.1633,-37.0139],[-73.1646,-37.0164],[-73.1651,-37.0175]]]}"
104,"{""type"":""Polygon"",""coordinates"":[[[-73.1537,-37.0229],[-73.1531,-37.0236],[-73.1502,-37.0264],[-73.147,-37.0298],[-73.1466,-37.0305],[-73.1465,-37.0308],[-73.146,-37.032],[-73.1458,-37.0324],[-73.1455,-37.0337],[-73.1454,-37.0346],[-73.1452,-37.0363],[-73.145,-37.0373],[-73.1444,-37.0375],[-73.1404,-37.0383],[-73.1403,-37.0382],[-73.1403,-37.0382],[-73.1391,-37.0366],[-73.1368,-37.0337],[-73.1351,-37.0313],[-73.1334,-37.0272],[-73.1334,-37.0271],[-73.1333,-37.026],[-73.1342,-37.0253],[-73.1367,-37.0244],[-73.1402,-37.0251],[-73.1421,-37.0247],[-73.1449,-37.0235],[-73.1491,-37.0213],[-73.1536,-37.0219],[-73.1537,-37.0229]]]}"
105,"{""type"":""Polygon"",""coordinates"":[[[-73.1636,-37.0143],[-73.1632,-37.0095],[-73.1622,-37.0067],[-73.1599,-37.004],[-73.1558,-37.0036],[-73.1549,-37.0023],[-73.1545,-37.0021],[-73.1529,-37.0026],[-73.1525,-37.0028],[-73.1523,-37.0029],[-73.1485,-37.0041],[-73.1472,-37.0041],[-73.1445,-37.0045],[-73.1442,-37.0055],[-73.1442,-37.0067],[-73.1446,-37.007],[-73.1452,-37.0078],[-73.1441,-37.0123],[-73.144,-37.0124],[-73.1438,-37.0127],[-73.1438,-37.0129],[-73.1439,-37.0142],[-73.145,-37.0167],[-73.1496,-37.0179],[-73.1527,-37.0191],[-73.1542,-37.0196],[-73.1553,-37.0193],[-73.1587,-37.0174],[-73.1592,-37.0171],[-73.1613,-37.0157],[-73.1636,-37.0143]]]}"
106,"{""type"":""Polygon"",""coordinates"":[[[-73.1659,-36.992],[-73.1642,-36.9941],[-73.1626,-36.9978],[-73.1626,-36.9981],[-73.1625,-36.9986],[-73.1624,-36.9988],[-73.1617,-37.0024],[-73.1606,-37.004],[-73.1597,-37.0044],[-73.1551,-37.0039],[-73.154,-37.0041],[-73.1512,-37.002],[-73.1492,-37.001],[-73.149,-37.0004],[-73.1486,-36.9967],[-73.1464,-36.9951],[-73.1484,-36.9918],[-73.1489,-36.9918],[-73.1496,-36.9919],[-73.1531,-36.9887],[-73.1533,-36.9881],[-73.157,-36.9881],[-73.157,-36.9881],[-73.1573,-36.9883],[-73.1574,-36.9884],[-73.1583,-36.9908],[-73.1624,-36.9906],[-73.1627,-36.9904],[-73.1634,-36.9907],[-73.1659,-36.992]]]}"
107,"{""type"":""Polygon"",""coordinates"":[[[-73.1479,-37.0283],[-73.1477,-37.0287],[-73.1465,-37.0308],[-73.1454,-37.0346],[-73.1452,-37.0363],[-73.1449,-37.0381],[-73.1435,-37.0386],[-73.1397,-37.0403],[-73.1365,-37.04],[-73.1358,-37.0398],[-73.1358,-37.0398],[-73.1357,-37.0398],[-73.1354,-37.0391],[-73.1351,-37.0383],[-73.1351,-37.0381],[-73.1351,-37.038],[-73.1351,-37.0372],[-73.135,-37.0354],[-73.135,-37.0345],[-73.1351,-37.0337],[-73.1352,-37.0328],[-73.1351,-37.0313],[-73.1329,-37.0278],[-73.1326,-37.0269],[-73.1325,-37.0261],[-73.1326,-37.026],[-73.1335,-37.0249],[-73.1363,-37.0239],[-73.1363,-37.0239],[-73.1364,-37.0239],[-73.1366,-37.024],[-73.1391,-37.0254],[-73.1401,-37.026],[-73.1407,-37.0273],[-73.145,-37.0275],[-73.1456,-37.0261],[-73.1459,-37.0259],[-73.1459,-37.0259],[-73.1468,-37.0256],[-73.1471,-37.0261],[-73.1479,-37.0283]]]}"
108,"{""type"":""Polygon"",""coordinates"":[[[-73.1538,-37.0228],[-73.1531,-37.0236],[-73.1502,-37.0264],[-73.147,-37.0298],[-73.1466,-37.0305],[-73.1465,-37.0308],[-73.146,-37.032],[-73.1458,-37.0324],[-73.1455,-37.0337],[-73.1454,-37.0346],[-73.1452,-37.0363],[-73.1448,-37.0389],[-73.1448,-37.0395],[-73.1401,-37.0391],[-73.14,-37.039],[-73.1393,-37.0382],[-73.1382,-37.0366],[-73.1364,-37.0337],[-73.1354,-37.0321],[-73.1351,-37.0313],[-73.1348,-37.0277],[-73.1349,-37.0271],[-73.1349,-37.0268],[-73.1356,-37.0262],[-73.1363,-37.0258],[-73.1373,-37.0261],[-73.1417,-37.025],[-73.1421,-37.0247],[-73.1446,-37.0249],[-73.1489,-37.0224],[-73.1489,-37.0223],[-73.149,-37.0223],[-73.1496,-37.0218],[-73.1534,-37.022],[-73.1537,-37.0223],[-73.1538,-37.0228]]]}"
109,"{""type"":""Polygon"",""coordinates"":[[[-73.1535,-37.0231],[-73.1531,-37.0236],[-73.1502,-37.0264],[-73.147,-37.0298],[-73.1466,-37.0305],[-73.1465,-37.0308],[-73.146,-37.032],[-73.1458,-37.0324],[-73.1455,-37.0337],[-73.1454,-37.0346],[-73.1452,-37.0363],[-73.1448,-37.0389],[-73.1448,-37.0392],[-73.14,-37.0393],[-73.139,-37.0381],[-73.1378,-37.0365],[-73.1361,-37.0337],[-73.1353,-37.0322],[-73.1351,-37.0313],[-73.1348,-37.0277],[-73.1348,-37.0265],[-73.1361,-37.0255],[-73.1375,-37.026],[-73.1414,-37.0252],[-73.1421,-37.0247],[-73.1447,-37.0245],[-73.1489,-37.0223],[-73.149,-37.0223],[-73.1495,-37.022],[-73.1531,-37.0222],[-73.1534,-37.0226],[-73.1535,-37.0231]]]}"
110,"{""type"":""Polygon"",""coordinates"":[[[-73.161,-37.0222],[-73.1595,-37.0207],[-73.1579,-37.0168],[-73.1578,-37.0166],[-73.1573,-37.0159],[-73.1567,-37.0154],[-73.1552,-37.014],[-73.155,-37.014],[-73.1548,-37.014],[-73.1514,-37.0139],[-73.1497,-37.0138],[-73.1487,-37.014],[-73.1482,-37.0142],[-73.1458,-37.0155],[-73.1434,-37.0163],[-73.1398,-37.0186],[-73.141,-37.0199],[-73.139,-37.0243],[-73.139,-37.0248],[-73.139,-37.0248],[-73.1404,-37.0261],[-73.1439,-37.0286],[-73.1446,-37.0297],[-73.1457,-37.0301],[-73.1465,-37.0297],[-73.1472,-37.0295],[-73.1502,-37.0264],[-73.1515,-37.0244],[-73.1551,-37.0235],[-73.157,-37.024],[-73.1581,-37.0244],[-73.1591,-37.0239],[-73.161,-37.0222]]]}"
111,"{""type"":""Polygon"",""coordinates"":[[[-73.1698,-36.9842],[-73.1697,-36.9841],[-73.1694,-36.9838],[-73.1684,-36.9791],[-73.1669,-36.9784],[-73.1635,-36.9766],[-73.1617,-36.9747],[-73.161,-36.9737],[-73.1609,-36.9736],[-73.1608,-36.9736],[-73.1608,-36.9735],[-73.1607,-36.9735],[-73.1606,-36.9735],[-73.1605,-36.9735],[-73.1604,-36.9735],[-73.1603,-36.9736],[-73.1602,-36.9736],[-73.1569,-36.976],[-73.1547,-36.977],[-73.1504,-36.9768],[-73.149,-36.9814],[-73.1483,-36.9824],[-73.148,-36.9828],[-73.1477,-36.9831],[-73.1466,-36.9852],[-73.1509,-36.9878],[-73.1543,-36.9903],[-73.1558,-36.9902],[-73.1606,-36.991],[-73.161,-36.9907],[-73.1634,-36.9886],[-73.1644,-36.9876],[-73.1665,-36.9858],[-73.1698,-36.9842]]]}"
112,"{""type"":""Polygon"",""coordinates"":[[[-73.1569,-36.9551],[-73.1569,-36.9549],[-73.1556,-36.9506],[-73.1499,-36.9452],[-73.1495,-36.9447],[-73.1494,-36.9452],[-73.1487,-36.9474],[-73.1484,-36.9494],[-73.1482,-36.9508],[-73.1471,-36.955],[-73.1443,-36.9574],[-73.1439,-36.9577],[-73.1436,-36.9581],[-73.1405,-36.9617],[-73.1412,-36.9622],[-73.1451,-36.964],[-73.1456,-36.9641],[-73.1488,-36.963],[-73.1513,-36.963],[-73.1525,-36.9621],[-73.1528,-36.9603],[-73.1529,-36.9601],[-73.1529,-36.9585],[-73.1568,-36.9555],[-73.1569,-36.9551]]]}"
113,"{""type"":""Polygon"",""coordinates"":[[[-73.1634,-37.0141],[-73.163,-37.0102],[-73.1629,-37.0095],[-73.1619,-37.0068],[-73.1598,-37.0043],[-73.1552,-37.0031],[-73.1548,-37.0026],[-73.1544,-37.0023],[-73.1529,-37.0029],[-73.1526,-37.0031],[-73.1492,-37.0042],[-73.147,-37.0043],[-73.1446,-37.0047],[-73.1444,-37.0057],[-73.1444,-37.0065],[-73.1446,-37.007],[-73.1446,-37.0118],[-73.1441,-37.0123],[-73.144,-37.0124],[-73.1438,-37.0126],[-73.1433,-37.014],[-73.144,-37.016],[-73.1442,-37.0163],[-73.1446,-37.0167],[-73.1447,-37.0167],[-73.1451,-37.0167],[-73.1493,-37.0187],[-73.1523,-37.0198],[-73.1539,-37.0204],[-73.155,-37.02],[-73.1594,-37.0179],[-73.1602,-37.0172],[-73.1634,-37.0141]]]}"
114,"{""type"":""Polygon"",""coordinates"":[[[-73.1511,-37.0248],[-73.1502,-37.0264],[-73.147,-37.0298],[-73.1466,-37.0305],[-73.1465,-37.0308],[-73.146,-37.032],[-73.1458,-37.0324],[-73.1455,-37.0337],[-73.1454,-37.0346],[-73.1453,-37.0353],[-73.1448,-37.0356],[-73.1428,-37.0363],[-73.1401,-37.0382],[-73.1401,-37.0382],[-73.14,-37.0382],[-73.1375,-37.0364],[-73.1363,-37.0354],[-73.1355,-37.0345],[-73.1351,-37.0337],[-73.1352,-37.0328],[-73.1351,-37.0313],[-73.1312,-37.0294],[-73.1308,-37.0279],[-73.1308,-37.0277],[-73.1315,-37.0249],[-73.1321,-37.0239],[-73.1326,-37.0232],[-73.1363,-37.0239],[-73.1401,-37.0242],[-73.1421,-37.0247],[-73.1439,-37.0251],[-73.1463,-37.0248],[-73.1493,-37.0231],[-73.1505,-37.0234],[-73.1507,-37.0236],[-73.1511,-37.0248]]]}"
115,"{""type"":""Polygon"",""coordinates"":[[[-73.1646,-36.9818],[-73.1629,-36.9854],[-73.163,-36.9889],[-73.163,-36.9915],[-73.163,-36.992],[-73.163,-36.9924],[-73.163,-36.9928],[-73.1629,-36.9929],[-73.1593,-36.9932],[-73.1546,-36.994],[-73.1538,-36.9938],[-73.1532,-36.9936],[-73.1528,-36.9933],[-73.1527,-36.993],[-73.1528,-36.9926],[-73.1533,-36.9906],[-73.1494,-36.988],[-73.149,-36.9881],[-73.1487,-36.9882],[-73.1483,-36.9882],[-73.1481,-36.9883],[-73.148,-36.9883],[-73.1479,-36.9883],[-73.1477,-36.9882],[-73.1474,-36.9882],[-73.1457,-36.9882],[-73.1467,-36.9839],[-73.1476,-36.9822],[-73.1482,-36.9815],[-73.1485,-36.9812],[-73.1488,-36.9807],[-73.1501,-36.9761],[-73.1547,-36.977],[-73.1561,-36.9764],[-73.1569,-36.9761],[-73.1596,-36.9781],[-73.1617,-36.9796],[-73.1646,-36.9818]]]}"
116,"{""type"":""Polygon"",""coordinates"":[[[-73.1683,-36.9822],[-73.1681,-36.9817],[-73.168,-36.9816],[-73.1679,-36.9814],[-73.1678,-36.9812],[-73.1677,-36.981],[-73.1674,-36.9807],[-73.1654,-36.9792],[-73.1646,-36.9787],[-73.1619,-36.9766],[-73.1601,-36.9743],[-73.1599,-36.974],[-73.1579,-36.9755],[-73.1572,-36.9759],[-73.1569,-36.976],[-73.1547,-36.977],[-73.1541,-36.9773],[-73.1492,-36.9742],[-73.1503,-36.9766],[-73.1486,-36.9802],[-73.1484,-36.9804],[-73.1477,-36.9813],[-73.1477,-36.9814],[-73.1475,-36.9816],[-73.1474,-36.9819],[-73.1472,-36.9823],[-73.1471,-36.9824],[-73.1468,-36.9838],[-73.1467,-36.984],[-73.1467,-36.9845],[-73.1466,-36.9852],[-73.1466,-36.9853],[-73.1465,-36.9859],[-73.1502,-36.9879],[-73.1539,-36.9908],[-73.1558,-36.9905],[-73.1606,-36.9912],[-73.1611,-36.9907],[-73.1618,-36.9889],[-73.1641,-36.9854],[-73.1649,-36.9848],[-73.1653,-36.9845],[-73.1656,-36.9842],[-73.1683,-36.9822]]]}"
117,"{""type"":""Polygon"",""coordinates"":[[[-73.1565,-37.0118],[-73.1562,-37.0108],[-73.156,-37.0105],[-73.1545,-37.0085],[-73.1541,-37.0039],[-73.1522,-37.0001],[-73.1522,-37.0001],[-73.1488,-36.9986],[-73.144,-36.9996],[-73.1439,-36.9997],[-73.1422,-37],[-73.1421,-37],[-73.1414,-37.0004],[-73.1413,-37.0005],[-73.1403,-37.0011],[-73.1402,-37.0012],[-73.14,-37.0014],[-73.1397,-37.0017],[-73.1372,-37.0042],[-73.137,-37.0089],[-73.1403,-37.0099],[-73.1437,-37.012],[-73.1461,-37.0122],[-73.1496,-37.0132],[-73.1509,-37.0132],[-73.1527,-37.0128],[-73.1565,-37.0118]]]}"
118,"{""type"":""Polygon"",""coordinates"":[[[-73.1512,-37.0247],[-73.1502,-37.0264],[-73.147,-37.0298],[-73.1466,-37.0305],[-73.1465,-37.0308],[-73.146,-37.032],[-73.1458,-37.0324],[-73.1455,-37.0337],[-73.1454,-37.0346],[-73.1452,-37.0363],[-73.1448,-37.0389],[-73.1448,-37.0393],[-73.1415,-37.0394],[-73.1397,-37.0403],[-73.1369,-37.0373],[-73.136,-37.0365],[-73.136,-37.0364],[-73.135,-37.0354],[-73.135,-37.0345],[-73.1351,-37.0313],[-73.1345,-37.0265],[-73.136,-37.0253],[-73.1378,-37.026],[-73.1421,-37.0247],[-73.1439,-37.0251],[-73.1463,-37.0248],[-73.1492,-37.0231],[-73.1506,-37.0233],[-73.1509,-37.0235],[-73.1512,-37.0247]]]}"
119,"{""type"":""Polygon"",""coordinates"":[[[-72.9671,-36.6068],[-72.9669,-36.608],[-72.9668,-36.6081],[-72.9667,-36.6083],[-72.965,-36.6095],[-72.963,-36.6094],[-72.9599,-36.6089],[-72.9555,-36.6088],[-72.9518,-36.6071],[-72.9502,-36.6058],[-72.9502,-36.6058],[-72.9492,-36.6029],[-72.9471,-36.6008],[-72.9472,-36.6005],[-72.9494,-36.596],[-72.9533,-36.5957],[-72.9561,-36.5964],[-72.9608,-36.596],[-72.9647,-36.5961],[-72.9648,-36.5962],[-72.965,-36.5965],[-72.9656,-36.5974],[-72.9652,-36.6006],[-72.9662,-36.6035],[-72.9671,-36.6068]]]}"
120,"{""type"":""Polygon"",""coordinates"":[[[-73.1881,-37.0002],[-73.188,-36.9998],[-73.188,-36.9993],[-73.1878,-36.998],[-73.1875,-36.9975],[-73.1872,-36.9972],[-73.187,-36.9971],[-73.1868,-36.9971],[-73.1863,-36.9973],[-73.1863,-36.9974],[-73.1863,-36.9976],[-73.1844,-37.001],[-73.1804,-36.9989],[-73.1807,-36.9969],[-73.1786,-36.9963],[-73.1777,-36.997],[-73.1753,-37.001],[-73.1778,-37.0038],[-73.1784,-37.0041],[-73.1812,-37.0046],[-73.1824,-37.0077],[-73.1801,-37.01],[-73.1793,-37.0102],[-73.1822,-37.0106],[-73.1858,-37.0078],[-73.1862,-37.0074],[-73.1872,-37.0042],[-73.188,-37.0013],[-73.188,-37.0012],[-73.1881,-37.0004],[-73.1881,-37.0002]]]}"
121,"{""type"":""Polygon"",""coordinates"":[[[-73.1775,-36.9908],[-73.1765,-36.9922],[-73.1742,-36.9952],[-73.1724,-36.9977],[-73.1709,-36.9978],[-73.1698,-36.9973],[-73.1665,-36.9966],[-73.1643,-36.9972],[-73.1633,-36.9979],[-73.1631,-36.998],[-73.1626,-36.9976],[-73.1619,-36.9968],[-73.1621,-36.9957],[-73.1606,-36.9915],[-73.1599,-36.9903],[-73.16,-36.99],[-73.1611,-36.9894],[-73.1616,-36.9889],[-73.1632,-36.9846],[-73.1661,-36.9823],[-73.1683,-36.9822],[-73.169,-36.9832],[-73.1722,-36.9866],[-73.1761,-36.9894],[-73.1775,-36.9908]]]}"
122,"{""type"":""Polygon"",""coordinates"":[[[-73.1092,-36.7848],[-73.1087,-36.7842],[-73.107,-36.7803],[-73.1065,-36.7797],[-73.1052,-36.7782],[-73.1008,-36.7767],[-73.1006,-36.7766],[-73.1,-36.7764],[-73.0981,-36.776],[-73.0934,-36.7762],[-73.0923,-36.7761],[-73.0918,-36.7761],[-73.0908,-36.7772,0.0],[-73.0894,-36.7798,0.0],[-73.0877,-36.7822,0.0],[-73.0876,-36.7825],[-73.0877,-36.7826],[-73.0878,-36.7826],[-73.0878,-36.7826,0.0],[-73.0878,-36.7826,0.0],[-73.0881,-36.7825,0.0],[-73.0883,-36.7824,0.0],[-73.0884,-36.7824,0.0],[-73.0886,-36.7823,0.0],[-73.089,-36.7822],[-73.091,-36.7867],[-73.0899,-36.7888],[-73.0894,-36.7892],[-73.091,-36.7907],[-73.0937,-36.7932,0.0],[-73.0961,-36.7936],[-73.0987,-36.793],[-73.1026,-36.7905],[-73.1062,-36.7876],[-73.1092,-36.7848]]]}"
123,"{""type"":""Polygon"",""coordinates"":[[[-73.1146,-36.8429],[-73.1145,-36.8417],[-73.1141,-36.8397],[-73.1119,-36.8381],[-73.1072,-36.8381],[-73.107,-36.8381],[-73.1052,-36.8382],[-73.1023,-36.8386],[-73.0981,-36.8362],[-73.098,-36.8361],[-73.097,-36.8356],[-73.0946,-36.8372],[-73.0928,-36.8387],[-73.0927,-36.8389],[-73.0923,-36.84],[-73.0919,-36.842],[-73.0933,-36.8452],[-73.0935,-36.8455],[-73.0938,-36.8457],[-73.0975,-36.8485],[-73.0977,-36.8486],[-73.1003,-36.8491],[-73.1026,-36.8499],[-73.1031,-36.8496],[-73.1062,-36.8469],[-73.1079,-36.8461],[-73.1089,-36.8453],[-73.1136,-36.8444],[-73.1137,-36.8443],[-73.1146,-36.8429]]]}"
