"ID","walkshed.text"
920,"{""type"":""Polygon"",""coordinates"":[[[-70.6806,-33.4827],[-70.6803,-33.4817],[-70.6792,-33.4785,0.0],[-70.6791,-33.4783],[-70.6789,-33.4783],[-70.6767,-33.4783],[-70.674,-33.4761],[-70.6729,-33.4744,0.0],[-70.6716,-33.474],[-70.6704,-33.4748,0.0],[-70.6691,-33.4758,0.0],[-70.6648,-33.4756],[-70.6648,-33.4756],[-70.6641,-33.4761],[-70.6639,-33.4763],[-70.6623,-33.478],[-70.6617,-33.4788],[-70.6605,-33.4835],[-70.6605,-33.4838],[-70.6618,-33.4844,0.0],[-70.6641,-33.4857],[-70.6644,-33.4888],[-70.6669,-33.4898],[-70.6675,-33.4899],[-70.6692,-33.4903],[-70.6727,-33.4914,0.0],[-70.6727,-33.4914,0.0],[-70.6757,-33.4924,0.0],[-70.6772,-33.4895],[-70.6792,-33.4854],[-70.6806,-33.4827]]]}"
921,"{""type"":""Polygon"",""coordinates"":[[[-70.6737,-33.4942],[-70.6728,-33.4966],[-70.6722,-33.498],[-70.6721,-33.4981],[-70.6702,-33.5012],[-70.6696,-33.5032,0.0],[-70.6683,-33.5055,0.0],[-70.6639,-33.5052,0.0],[-70.6612,-33.5039],[-70.6585,-33.5031],[-70.6547,-33.5035],[-70.653,-33.5011,0.0],[-70.6508,-33.5001,0.0],[-70.6525,-33.4975],[-70.6524,-33.4953],[-70.6524,-33.4951],[-70.6523,-33.4947],[-70.6522,-33.4936],[-70.6562,-33.4911],[-70.6569,-33.4899],[-70.6573,-33.4893],[-70.6577,-33.4886],[-70.6581,-33.488],[-70.6582,-33.4879],[-70.6595,-33.4868,0.0],[-70.6601,-33.487,0.0],[-70.6647,-33.4887,0.0],[-70.6694,-33.4902],[-70.6731,-33.4913,0.0],[-70.6737,-33.4942]]]}"
922,"{""type"":""Polygon"",""coordinates"":[[[-70.6157,-33.5132,0.0],[-70.615,-33.5122],[-70.6146,-33.5082,0.0],[-70.6142,-33.5073],[-70.6142,-33.5072],[-70.6141,-33.5072],[-70.6141,-33.5072],[-70.6141,-33.5072],[-70.6137,-33.5072],[-70.6121,-33.5069,0.0],[-70.6092,-33.5067,0.0],[-70.6067,-33.5048],[-70.6046,-33.5036],[-70.6031,-33.5026,0.0],[-70.6008,-33.5029,0.0],[-70.5982,-33.506],[-70.5969,-33.5073,0.0],[-70.5937,-33.5095,0.0],[-70.5935,-33.5097,0.0],[-70.5927,-33.5109],[-70.5926,-33.5113],[-70.5922,-33.5143],[-70.5922,-33.5146],[-70.5941,-33.5182,0.0],[-70.595,-33.5186],[-70.5992,-33.5207,0.0],[-70.5996,-33.5206,0.0],[-70.6016,-33.52],[-70.6045,-33.5193],[-70.6079,-33.5189],[-70.6105,-33.5187],[-70.6139,-33.5161],[-70.6152,-33.515],[-70.6157,-33.5132,0.0]]]}"
923,"{""type"":""Polygon"",""coordinates"":[[[-70.7164,-33.6055],[-70.7163,-33.6054],[-70.7163,-33.6049],[-70.7162,-33.604],[-70.7161,-33.6035],[-70.716,-33.6026],[-70.7161,-33.5977],[-70.716,-33.5967],[-70.7159,-33.5965],[-70.7147,-33.5925],[-70.7128,-33.592],[-70.7113,-33.5913],[-70.708,-33.5887],[-70.7053,-33.5886,0.0],[-70.704,-33.5893],[-70.7028,-33.5899],[-70.7012,-33.5932,0.0],[-70.7002,-33.5945,0.0],[-70.6993,-33.5957],[-70.698,-33.5975],[-70.6979,-33.5982],[-70.6977,-33.5996,0.0],[-70.6976,-33.6012,0.0],[-70.6976,-33.6025],[-70.7002,-33.6037],[-70.7009,-33.604],[-70.705,-33.6058,0.0],[-70.709,-33.6075],[-70.7136,-33.607],[-70.7159,-33.6065],[-70.7164,-33.6055]]]}"
924,"{""type"":""Polygon"",""coordinates"":[[[-70.6737,-33.4155],[-70.6728,-33.4192,0.0],[-70.6707,-33.4222],[-70.6702,-33.4227],[-70.6694,-33.4232],[-70.6669,-33.4245],[-70.6651,-33.4253,0.0],[-70.6609,-33.4273,0.0],[-70.6588,-33.4266],[-70.6585,-33.4262],[-70.6549,-33.4231,0.0],[-70.6527,-33.4211,0.0],[-70.6497,-33.4179,0.0],[-70.6528,-33.4152],[-70.6544,-33.4137],[-70.659,-33.4118],[-70.6618,-33.4099],[-70.6635,-33.4093],[-70.667,-33.4085,0.0],[-70.6704,-33.4121],[-70.6737,-33.4155]]]}"
925,"{""type"":""Polygon"",""coordinates"":[[[-70.6904,-33.4443,0.0],[-70.6881,-33.4462],[-70.686,-33.4477],[-70.6842,-33.4494],[-70.681,-33.4517,0.0],[-70.6779,-33.4526,0.0],[-70.6772,-33.4523],[-70.6742,-33.4497,0.0],[-70.6731,-33.4485,0.0],[-70.672,-33.447],[-70.6696,-33.4445],[-70.6675,-33.4425,0.0],[-70.6665,-33.4412],[-70.6692,-33.4392],[-70.6727,-33.4369,0.0],[-70.6751,-33.4352],[-70.6772,-33.4338,0.0],[-70.6783,-33.433,0.0],[-70.6795,-33.4323],[-70.6805,-33.4324,0.0],[-70.6817,-33.433],[-70.683,-33.4347,0.0],[-70.6866,-33.437],[-70.6874,-33.4389],[-70.6873,-33.4396],[-70.6871,-33.442],[-70.6899,-33.444],[-70.6904,-33.4443,0.0]]]}"
926,"{""type"":""Polygon"",""coordinates"":[[[-70.6897,-33.6012],[-70.6879,-33.5992],[-70.6879,-33.5992],[-70.6874,-33.5993],[-70.6874,-33.5993],[-70.6874,-33.5993],[-70.6826,-33.5986,0.0],[-70.68,-33.595,0.0],[-70.6799,-33.5947,0.0],[-70.6799,-33.5947,0.0],[-70.6799,-33.5946,0.0],[-70.6799,-33.5946,0.0],[-70.6799,-33.5946,0.0],[-70.6799,-33.5946,0.0],[-70.6799,-33.5946],[-70.6781,-33.5941],[-70.6777,-33.5942],[-70.6774,-33.5943],[-70.6769,-33.5947],[-70.675,-33.5965],[-70.6733,-33.5986],[-70.6711,-33.6016],[-70.6749,-33.6033],[-70.6746,-33.606],[-70.6742,-33.6065],[-70.6742,-33.6066],[-70.6742,-33.6067],[-70.6749,-33.6066,0.0],[-70.6754,-33.6065],[-70.6757,-33.6064],[-70.6763,-33.6062],[-70.68,-33.6095],[-70.6801,-33.6095],[-70.6833,-33.6118],[-70.6838,-33.6115],[-70.6837,-33.61],[-70.6858,-33.6065],[-70.6878,-33.6056],[-70.6897,-33.6012]]]}"
927,"{""type"":""Polygon"",""coordinates"":[[[-70.7784,-33.4352],[-70.7784,-33.4357],[-70.7769,-33.437],[-70.7752,-33.4386],[-70.7753,-33.4435],[-70.776,-33.444,0.0],[-70.7759,-33.4441,0.0],[-70.7759,-33.4441,0.0],[-70.7758,-33.4441,0.0],[-70.7758,-33.4441,0.0],[-70.7758,-33.4441,0.0],[-70.7758,-33.4441,0.0],[-70.7758,-33.4441],[-70.7757,-33.4441,0.0],[-70.7757,-33.4441,0.0],[-70.7757,-33.4441,0.0],[-70.7757,-33.4441,0.0],[-70.7757,-33.4441,0.0],[-70.7755,-33.4441,0.0],[-70.7755,-33.4441,0.0],[-70.7751,-33.4441,0.0],[-70.7739,-33.4439,0.0],[-70.7735,-33.4438,0.0],[-70.7733,-33.4438,0.0],[-70.7721,-33.4435],[-70.7681,-33.4459,0.0],[-70.7679,-33.4465,0.0],[-70.7679,-33.4465,0.0],[-70.7679,-33.4465,0.0],[-70.7678,-33.4467,0.0],[-70.7678,-33.4469,0.0],[-70.7678,-33.447,0.0],[-70.7676,-33.447,0.0],[-70.7654,-33.4447,0.0],[-70.7638,-33.4436,0.0],[-70.7626,-33.4424],[-70.7596,-33.4398],[-70.7582,-33.4387],[-70.7582,-33.4386],[-70.7582,-33.4386],[-70.7593,-33.4359],[-70.7595,-33.4357],[-70.7604,-33.4347],[-70.7625,-33.4325,0.0],[-70.7637,-33.4299,0.0],[-70.7646,-33.4282,0.0],[-70.7657,-33.4267],[-70.7657,-33.4267],[-70.7657,-33.4267],[-70.7664,-33.4268],[-70.7669,-33.4269],[-70.7706,-33.428],[-70.7724,-33.4285],[-70.775,-33.4312],[-70.778,-33.4334,0.0],[-70.7783,-33.4338],[-70.7784,-33.4345],[-70.7784,-33.4352]]]}"
928,"{""type"":""Polygon"",""coordinates"":[[[-70.7902,-33.4844],[-70.79,-33.4843],[-70.7846,-33.4861,0.0],[-70.784,-33.4863],[-70.7795,-33.4877],[-70.7773,-33.4866],[-70.7762,-33.4863],[-70.7751,-33.4861],[-70.7714,-33.4856],[-70.7698,-33.4854],[-70.7688,-33.4854],[-70.7681,-33.4855],[-70.768,-33.4855],[-70.7679,-33.4859],[-70.7672,-33.4899,0.0],[-70.7671,-33.4917],[-70.7703,-33.4935],[-70.772,-33.4939],[-70.775,-33.4945],[-70.7778,-33.4952],[-70.7787,-33.4954],[-70.7804,-33.4958],[-70.7831,-33.4963],[-70.7837,-33.4964],[-70.7838,-33.4963,0.0],[-70.7841,-33.4953],[-70.7844,-33.4937],[-70.7845,-33.4934,0.0],[-70.7852,-33.4909],[-70.7852,-33.4907],[-70.7846,-33.4861,0.0],[-70.7898,-33.4845],[-70.7902,-33.4844]]]}"
929,"{""type"":""Polygon"",""coordinates"":[[[-70.7021,-33.4566],[-70.702,-33.4564],[-70.7013,-33.4554,0.0],[-70.6999,-33.4537,0.0],[-70.699,-33.4509,0.0],[-70.6976,-33.4499],[-70.695,-33.4478,0.0],[-70.6927,-33.4462,0.0],[-70.6922,-33.4459,0.0],[-70.6903,-33.4483],[-70.6876,-33.4494],[-70.6839,-33.4509],[-70.6821,-33.452],[-70.6818,-33.4523],[-70.6815,-33.4532],[-70.6812,-33.4545],[-70.681,-33.4589],[-70.681,-33.4591],[-70.6842,-33.4619],[-70.6865,-33.4642,0.0],[-70.688,-33.4655],[-70.6883,-33.4656],[-70.6915,-33.4664,0.0],[-70.6932,-33.4652,0.0],[-70.6975,-33.4633],[-70.6984,-33.4631,0.0],[-70.6999,-33.4625,0.0],[-70.701,-33.461],[-70.7021,-33.4566]]]}"
930,"{""type"":""Polygon"",""coordinates"":[[[-70.7356,-33.5013],[-70.7351,-33.5,0.0],[-70.7342,-33.4983],[-70.734,-33.498],[-70.7336,-33.4972],[-70.7334,-33.4969],[-70.7332,-33.4968],[-70.7332,-33.4967],[-70.7326,-33.4961],[-70.7325,-33.4959],[-70.7322,-33.4956],[-70.7321,-33.4956],[-70.7318,-33.4953],[-70.7313,-33.4949],[-70.7309,-33.4946],[-70.7304,-33.4944],[-70.73,-33.4942],[-70.7296,-33.494],[-70.7291,-33.4938],[-70.7274,-33.4928,0.0],[-70.7249,-33.4897],[-70.7246,-33.489],[-70.724,-33.488,0.0],[-70.7239,-33.488,0.0],[-70.7196,-33.4892],[-70.7189,-33.4911],[-70.7191,-33.496],[-70.7186,-33.4974,0.0],[-70.7184,-33.4999],[-70.7195,-33.5021],[-70.7198,-33.5024],[-70.7204,-33.5027],[-70.7223,-33.5035],[-70.7257,-33.5049,0.0],[-70.7276,-33.5058],[-70.7298,-33.5059],[-70.7298,-33.5059],[-70.7317,-33.5045],[-70.7345,-33.5032,0.0],[-70.7354,-33.5017],[-70.7356,-33.5013]]]}"
931,"{""type"":""Polygon"",""coordinates"":[[[-70.7469,-33.3682],[-70.7467,-33.3697],[-70.7445,-33.373,0.0],[-70.7438,-33.3729],[-70.7434,-33.3727],[-70.743,-33.3724,0.0],[-70.7384,-33.374],[-70.7383,-33.3742],[-70.7381,-33.3761],[-70.7347,-33.3745],[-70.7331,-33.3733],[-70.7296,-33.3731,0.0],[-70.728,-33.3742],[-70.728,-33.3742,0.0],[-70.728,-33.3742,0.0],[-70.7278,-33.3744,0.0],[-70.7278,-33.3744,0.0],[-70.7247,-33.3729],[-70.7244,-33.3692,0.0],[-70.7247,-33.3661,0.0],[-70.7273,-33.3637],[-70.7308,-33.3603],[-70.7339,-33.3586],[-70.7365,-33.3605],[-70.7387,-33.3616],[-70.7431,-33.3635,0.0],[-70.745,-33.3656,0.0],[-70.7469,-33.3682]]]}"
932,"{""type"":""Polygon"",""coordinates"":[[[-70.6062,-33.5384,0.0],[-70.6033,-33.5356],[-70.6021,-33.5343],[-70.6012,-33.5334],[-70.5995,-33.5319],[-70.5994,-33.5319],[-70.5981,-33.5325],[-70.5949,-33.5347],[-70.593,-33.5357],[-70.5905,-33.5376],[-70.5888,-33.5387],[-70.5869,-33.5397,0.0],[-70.584,-33.5435,0.0],[-70.5872,-33.5471],[-70.5878,-33.5478,0.0],[-70.5911,-33.5502],[-70.5927,-33.5516],[-70.5936,-33.5519],[-70.5956,-33.5511],[-70.5972,-33.5503],[-70.5995,-33.5482],[-70.6035,-33.5469],[-70.6059,-33.5439],[-70.6059,-33.5436],[-70.6058,-33.5415],[-70.6062,-33.5384,0.0]]]}"
933,"{""type"":""Polygon"",""coordinates"":[[[-70.7677,-33.3641],[-70.7666,-33.362],[-70.7654,-33.3589],[-70.7611,-33.3595],[-70.7607,-33.3594],[-70.7604,-33.3593],[-70.7571,-33.3557],[-70.7552,-33.3557],[-70.7534,-33.3565],[-70.7529,-33.3567],[-70.7505,-33.3585],[-70.7467,-33.3606,0.0],[-70.7467,-33.3623,0.0],[-70.7465,-33.3653,0.0],[-70.7459,-33.3684],[-70.7464,-33.3686],[-70.7489,-33.3699],[-70.7525,-33.3718],[-70.7567,-33.373],[-70.759,-33.3687],[-70.7596,-33.3649],[-70.7608,-33.3639],[-70.7649,-33.3637,0.0],[-70.7677,-33.3641]]]}"
934,"{""type"":""Polygon"",""coordinates"":[[[-70.6906,-33.4443,0.0],[-70.6899,-33.4438],[-70.6873,-33.4396],[-70.6866,-33.437],[-70.6863,-33.437],[-70.6822,-33.4347,0.0],[-70.6816,-33.4338],[-70.6807,-33.433,0.0],[-70.6795,-33.432],[-70.6783,-33.4328],[-70.6772,-33.4336,0.0],[-70.6748,-33.4351],[-70.6725,-33.4368,0.0],[-70.6691,-33.4392,0.0],[-70.6677,-33.4402],[-70.6663,-33.4412],[-70.6668,-33.4424],[-70.6687,-33.4446],[-70.6706,-33.4468],[-70.6726,-33.4493,0.0],[-70.674,-33.4507,0.0],[-70.6771,-33.4534],[-70.678,-33.4537,0.0],[-70.6816,-33.4516,0.0],[-70.6844,-33.4494],[-70.6881,-33.4465],[-70.6899,-33.4449],[-70.6906,-33.4443,0.0]]]}"
935,"{""type"":""Polygon"",""coordinates"":[[[-70.6054,-33.485,0.0],[-70.6021,-33.4821],[-70.6015,-33.4816],[-70.5991,-33.48,0.0],[-70.5968,-33.4786],[-70.5954,-33.4779],[-70.5944,-33.4784],[-70.5902,-33.479],[-70.5883,-33.4778,0.0],[-70.586,-33.48,0.0],[-70.585,-33.4811],[-70.5841,-33.4821,0.0],[-70.5828,-33.4843],[-70.5814,-33.4864,0.0],[-70.5805,-33.488,0.0],[-70.5807,-33.49,0.0],[-70.5812,-33.4901],[-70.5855,-33.4921],[-70.5857,-33.4922],[-70.5865,-33.4921],[-70.5905,-33.4942,0.0],[-70.5918,-33.4949],[-70.5962,-33.494],[-70.5996,-33.4911],[-70.6003,-33.4903,0.0],[-70.6036,-33.4867],[-70.6054,-33.485,0.0]]]}"
936,"{""type"":""Polygon"",""coordinates"":[[[-70.5958,-33.5325],[-70.5956,-33.5357],[-70.595,-33.5362],[-70.593,-33.5373],[-70.5892,-33.5397,0.0],[-70.5886,-33.5401],[-70.5848,-33.5426],[-70.5842,-33.5428],[-70.5817,-33.5436],[-70.5802,-33.544],[-70.5801,-33.544,0.0],[-70.5798,-33.5436],[-70.5769,-33.5396],[-70.5767,-33.5395],[-70.574,-33.5357,0.0],[-70.5756,-33.532],[-70.5797,-33.5294],[-70.5829,-33.5274],[-70.5845,-33.5262],[-70.5856,-33.5255],[-70.5895,-33.5238,0.0],[-70.5919,-33.5264],[-70.5952,-33.53,0.0],[-70.5954,-33.5303,0.0],[-70.5958,-33.5325]]]}"
937,"{""type"":""Polygon"",""coordinates"":[[[-70.7115,-33.5954],[-70.7089,-33.5938],[-70.7067,-33.5923],[-70.7028,-33.5899],[-70.6986,-33.5876],[-70.6952,-33.5907],[-70.6942,-33.5913],[-70.6934,-33.5918],[-70.6923,-33.5928,0.0],[-70.6899,-33.5964],[-70.6899,-33.5965],[-70.6892,-33.5988],[-70.6892,-33.6013,0.0],[-70.6893,-33.6014,0.0],[-70.6933,-33.6028],[-70.6954,-33.603],[-70.6974,-33.6058],[-70.6971,-33.6074,0.0],[-70.6972,-33.6082],[-70.6984,-33.6078],[-70.7032,-33.6068,0.0],[-70.706,-33.6029],[-70.707,-33.6016,0.0],[-70.7099,-33.5993],[-70.7115,-33.5954]]]}"
938,"{""type"":""Polygon"",""coordinates"":[[[-70.5655,-33.4614],[-70.5645,-33.4593],[-70.5641,-33.4591],[-70.5632,-33.4586],[-70.5608,-33.4567],[-70.5584,-33.453,0.0],[-70.5584,-33.453,0.0],[-70.5584,-33.453,0.0],[-70.5584,-33.453,0.0],[-70.5584,-33.453,0.0],[-70.5584,-33.453,0.0],[-70.5584,-33.453,0.0],[-70.5584,-33.453,0.0],[-70.5584,-33.453,0.0],[-70.5584,-33.4531,0.0],[-70.5584,-33.4531,0.0],[-70.5584,-33.4531,0.0],[-70.5584,-33.4531,0.0],[-70.5584,-33.4531,0.0],[-70.5584,-33.4531,0.0],[-70.5584,-33.4531],[-70.5584,-33.4531,0.0],[-70.5584,-33.4531,0.0],[-70.5583,-33.4531,0.0],[-70.5577,-33.4539,0.0],[-70.5577,-33.454,0.0],[-70.5577,-33.454,0.0],[-70.5577,-33.454,0.0],[-70.5577,-33.454,0.0],[-70.5577,-33.454,0.0],[-70.5547,-33.4558],[-70.5523,-33.4555,0.0],[-70.5487,-33.4553],[-70.5456,-33.4582,0.0],[-70.5456,-33.4582,0.0],[-70.5444,-33.4603],[-70.5417,-33.4629,0.0],[-70.5429,-33.4645],[-70.5438,-33.465],[-70.5469,-33.4664],[-70.5497,-33.467],[-70.551,-33.4698,0.0],[-70.553,-33.4702,0.0],[-70.5565,-33.4712],[-70.5591,-33.4701],[-70.5592,-33.47,0.0],[-70.5612,-33.4676,0.0],[-70.5631,-33.4663],[-70.5635,-33.466],[-70.5636,-33.4659],[-70.5638,-33.4657],[-70.5655,-33.4614]]]}"
939,"{""type"":""Polygon"",""coordinates"":[[[-70.6446,-33.6214],[-70.6441,-33.6176,0.0],[-70.644,-33.617],[-70.6424,-33.6159,0.0],[-70.64,-33.6143],[-70.6379,-33.6129,0.0],[-70.6363,-33.6146],[-70.6326,-33.6147],[-70.6316,-33.6158],[-70.6305,-33.617],[-70.627,-33.6199,0.0],[-70.6261,-33.6212],[-70.6248,-33.6234],[-70.6271,-33.6254,0.0],[-70.6272,-33.6255,0.0],[-70.6292,-33.6268],[-70.6292,-33.6268,0.0],[-70.6296,-33.6268,0.0],[-70.6296,-33.6268,0.0],[-70.6342,-33.6264,0.0],[-70.6342,-33.6263],[-70.6339,-33.6248,0.0],[-70.6371,-33.6223],[-70.6392,-33.6259],[-70.6392,-33.6259,0.0],[-70.6431,-33.6271],[-70.6429,-33.6256],[-70.6446,-33.6214]]]}"
940,"{""type"":""Polygon"",""coordinates"":[[[-70.6855,-33.576],[-70.6842,-33.5794],[-70.6842,-33.5795],[-70.6824,-33.5838],[-70.6811,-33.5866],[-70.6785,-33.5893],[-70.6784,-33.5893,0.0],[-70.6765,-33.5884,0.0],[-70.6745,-33.5873],[-70.6742,-33.5871],[-70.6736,-33.5868],[-70.6731,-33.5865],[-70.6714,-33.5856],[-70.671,-33.5854],[-70.6705,-33.5852],[-70.6658,-33.5846],[-70.6655,-33.5847],[-70.6653,-33.5847,0.0],[-70.6653,-33.5847,0.0],[-70.6653,-33.5847,0.0],[-70.6652,-33.5847,0.0],[-70.6652,-33.5847,0.0],[-70.6652,-33.5847,0.0],[-70.6652,-33.5847,0.0],[-70.6652,-33.5847],[-70.6652,-33.5847,0.0],[-70.6652,-33.5847,0.0],[-70.6652,-33.5847,0.0],[-70.6652,-33.5847,0.0],[-70.663,-33.5836],[-70.6624,-33.5824,0.0],[-70.6624,-33.5818],[-70.6637,-33.5797,0.0],[-70.6652,-33.5776],[-70.6678,-33.5742],[-70.6694,-33.5721,0.0],[-70.6703,-33.5711],[-70.6732,-33.5705,0.0],[-70.6743,-33.571],[-70.6775,-33.5727],[-70.6806,-33.5739],[-70.6813,-33.5741],[-70.6817,-33.5742],[-70.6821,-33.5744],[-70.6828,-33.5747],[-70.6855,-33.576]]]}"
941,"{""type"":""Polygon"",""coordinates"":[[[-70.5857,-33.5006],[-70.5857,-33.5005,0.0],[-70.5854,-33.5005],[-70.5848,-33.5005,0.0],[-70.5814,-33.499],[-70.5806,-33.4977],[-70.5766,-33.4988],[-70.5762,-33.499],[-70.5752,-33.5001],[-70.5742,-33.5016],[-70.5708,-33.5035],[-70.5706,-33.5035],[-70.5691,-33.5038],[-70.5684,-33.5039],[-70.5672,-33.5042,0.0],[-70.5669,-33.5042],[-70.5649,-33.5046],[-70.5611,-33.5043,0.0],[-70.561,-33.5055,0.0],[-70.5611,-33.5063,0.0],[-70.5641,-33.5082],[-70.5676,-33.5097],[-70.569,-33.5106],[-70.5696,-33.511],[-70.5706,-33.5113,0.0],[-70.5712,-33.5113,0.0],[-70.5717,-33.5112],[-70.5764,-33.5125,0.0],[-70.5785,-33.5099,0.0],[-70.5804,-33.5078,0.0],[-70.582,-33.5059,0.0],[-70.5845,-33.5023],[-70.5849,-33.5017],[-70.5853,-33.5013],[-70.5856,-33.5007],[-70.5857,-33.5006]]]}"
942,"{""type"":""Polygon"",""coordinates"":[[[-70.6564,-33.4055],[-70.6527,-33.4038],[-70.6512,-33.4031],[-70.6488,-33.4022],[-70.6468,-33.4006],[-70.6428,-33.3991,0.0],[-70.6405,-33.4011,0.0],[-70.6371,-33.404],[-70.6336,-33.4062],[-70.6328,-33.4089],[-70.6325,-33.4115],[-70.6329,-33.4119],[-70.635,-33.4133],[-70.6385,-33.4148],[-70.6392,-33.4164],[-70.6429,-33.4184,0.0],[-70.644,-33.4191,0.0],[-70.6468,-33.4172],[-70.6495,-33.4134],[-70.6492,-33.4107],[-70.6507,-33.4069],[-70.6534,-33.4063],[-70.6564,-33.4055]]]}"
943,"{""type"":""Polygon"",""coordinates"":[[[-70.6737,-33.5754],[-70.6727,-33.5768,0.0],[-70.67,-33.5805],[-70.6697,-33.5809],[-70.6686,-33.5825],[-70.6682,-33.583],[-70.6671,-33.5842],[-70.6662,-33.5846],[-70.6658,-33.5846],[-70.6655,-33.5847],[-70.6649,-33.5848,0.0],[-70.6647,-33.5848],[-70.6646,-33.5849,0.0],[-70.6646,-33.5849,0.0],[-70.6646,-33.5849,0.0],[-70.6645,-33.5849,0.0],[-70.6645,-33.5849,0.0],[-70.6645,-33.5849,0.0],[-70.6629,-33.5841,0.0],[-70.6603,-33.5829],[-70.6601,-33.5827],[-70.6576,-33.5812,0.0],[-70.6554,-33.5798],[-70.6541,-33.5781,0.0],[-70.6519,-33.5748,0.0],[-70.6519,-33.5748],[-70.6519,-33.5748,0.0],[-70.6519,-33.5748,0.0],[-70.6519,-33.5748,0.0],[-70.6519,-33.5748,0.0],[-70.652,-33.5748],[-70.6526,-33.5747,0.0],[-70.6533,-33.5747],[-70.6548,-33.5745],[-70.6555,-33.5744],[-70.6555,-33.5744],[-70.6562,-33.5743],[-70.658,-33.5734],[-70.659,-33.5699],[-70.6585,-33.5689,0.0],[-70.6581,-33.5674,0.0],[-70.6581,-33.5671,0.0],[-70.6598,-33.5653],[-70.6607,-33.5653],[-70.6631,-33.566],[-70.6668,-33.5678,0.0],[-70.6698,-33.5694],[-70.6698,-33.5694],[-70.6734,-33.5714,0.0],[-70.6737,-33.5754]]]}"
944,"{""type"":""Polygon"",""coordinates"":[[[-70.6229,-33.4917,0.0],[-70.6211,-33.4902],[-70.6198,-33.4899],[-70.6171,-33.4858,0.0],[-70.6164,-33.485,0.0],[-70.6148,-33.4833,0.0],[-70.6133,-33.4818,0.0],[-70.6129,-33.4815,0.0],[-70.6122,-33.4821],[-70.6108,-33.4831,0.0],[-70.606,-33.4829,0.0],[-70.6035,-33.4849,0.0],[-70.6017,-33.4863,0.0],[-70.5994,-33.4882,0.0],[-70.5976,-33.4898,0.0],[-70.5976,-33.4906],[-70.5981,-33.4911,0.0],[-70.5999,-33.4953],[-70.6029,-33.4987,0.0],[-70.6053,-33.4994],[-70.6058,-33.4992],[-70.6072,-33.4979],[-70.6107,-33.4973],[-70.6138,-33.4961],[-70.6184,-33.4948,0.0],[-70.6198,-33.4941,0.0],[-70.6229,-33.4917,0.0]]]}"
945,"{""type"":""Polygon"",""coordinates"":[[[-70.6892,-33.3785,0.0],[-70.689,-33.3776],[-70.6865,-33.3736],[-70.6854,-33.3719,0.0],[-70.6808,-33.3715,0.0],[-70.6782,-33.3705,0.0],[-70.6762,-33.3699,0.0],[-70.6753,-33.3699],[-70.6743,-33.3702],[-70.671,-33.3715],[-70.6702,-33.3724,0.0],[-70.6689,-33.3761,0.0],[-70.6674,-33.3781],[-70.6674,-33.3781],[-70.6667,-33.3798,0.0],[-70.6683,-33.3827,0.0],[-70.6715,-33.3859,0.0],[-70.6726,-33.3872],[-70.6748,-33.3881],[-70.6784,-33.3876,0.0],[-70.6814,-33.3868,0.0],[-70.683,-33.386,0.0],[-70.6858,-33.3824,0.0],[-70.6873,-33.3803],[-70.6892,-33.3785,0.0]]]}"
946,"{""type"":""Polygon"",""coordinates"":[[[-70.6386,-33.6125],[-70.638,-33.6131],[-70.6345,-33.6166],[-70.633,-33.6181],[-70.63,-33.6209],[-70.628,-33.623],[-70.6276,-33.6231],[-70.6256,-33.6219],[-70.624,-33.6207],[-70.621,-33.6179,0.0],[-70.6186,-33.6163,0.0],[-70.6182,-33.6149],[-70.618,-33.6142],[-70.6209,-33.6125],[-70.6222,-33.6088],[-70.6223,-33.6088],[-70.6266,-33.6095,0.0],[-70.6271,-33.6051,0.0],[-70.6268,-33.6043],[-70.6269,-33.604],[-70.6272,-33.6037],[-70.6271,-33.6043],[-70.6271,-33.6049],[-70.6271,-33.6051],[-70.6269,-33.6095],[-70.6284,-33.6113],[-70.6318,-33.6109,0.0],[-70.6321,-33.6109],[-70.6323,-33.6109],[-70.6359,-33.6105],[-70.636,-33.6106],[-70.6363,-33.6108],[-70.6386,-33.6125]]]}"
947,"{""type"":""Polygon"",""coordinates"":[[[-70.7966,-33.5313],[-70.7963,-33.5311],[-70.7926,-33.5294,0.0],[-70.7922,-33.5301],[-70.7882,-33.5325],[-70.788,-33.5325],[-70.788,-33.5325],[-70.7879,-33.5325],[-70.7878,-33.5325],[-70.7835,-33.5315],[-70.783,-33.5312],[-70.7826,-33.5309],[-70.7807,-33.5306],[-70.7778,-33.5331],[-70.7776,-33.5351],[-70.7776,-33.5369],[-70.7774,-33.5406],[-70.7785,-33.5414],[-70.779,-33.5417],[-70.7793,-33.5419],[-70.7833,-33.5446],[-70.7846,-33.5455],[-70.7874,-33.5454],[-70.7886,-33.5454],[-70.7924,-33.5453,0.0],[-70.7924,-33.5453,0.0],[-70.7923,-33.5452],[-70.7923,-33.5452],[-70.7923,-33.5452,0.0],[-70.7923,-33.5452,0.0],[-70.792,-33.545,0.0],[-70.7917,-33.5448],[-70.7925,-33.54],[-70.7936,-33.5391],[-70.7944,-33.5365],[-70.7959,-33.5322],[-70.7966,-33.5314],[-70.7966,-33.5313]]]}"
